Scarab gitrev: 2f56b9f
Scarab started at Sun Apr 20 05:56:10 2025

Initialized Ramulator. 
** Heartbeat:   1% -- { 1000004 } -- 0.00 KIPS (111.11 KIPS)
** Heartbeat:   2% -- { 2000005 } -- 111.11 KIPS (111.11 KIPS)
** Heartbeat:   3% -- { 3000008 } -- 111.11 KIPS (111.11 KIPS)
** Heartbeat:   4% -- { 4000009 } -- 111.11 KIPS (111.11 KIPS)
** Heartbeat:   5% -- { 5000009 } -- 100.00 KIPS (108.70 KIPS)
** Heartbeat:   6% -- { 6000011 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:   7% -- { 7000014 } -- 111.11 KIPS (109.38 KIPS)
** Heartbeat:   8% -- { 8000014 } -- 111.11 KIPS (109.59 KIPS)
** Heartbeat:   9% -- { 9000017 } -- 111.11 KIPS (109.76 KIPS)
** Heartbeat:  10% -- { 10000021 } -- 100.00 KIPS (108.70 KIPS)
** Heartbeat:  11% -- { 11000021 } -- 111.11 KIPS (108.91 KIPS)
** Heartbeat:  12% -- { 12000025 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  13% -- { 13000025 } -- 111.11 KIPS (109.24 KIPS)
** Heartbeat:  14% -- { 14000025 } -- 111.11 KIPS (109.38 KIPS)
** Heartbeat:  15% -- { 15000028 } -- 111.11 KIPS (109.49 KIPS)
** Heartbeat:  16% -- { 16000028 } -- 100.00 KIPS (108.84 KIPS)
** Heartbeat:  17% -- { 17000033 } -- 111.11 KIPS (108.97 KIPS)
** Heartbeat:  18% -- { 18000033 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  19% -- { 19000034 } -- 111.11 KIPS (109.20 KIPS)
** Heartbeat:  20% -- { 20000037 } -- 111.11 KIPS (109.29 KIPS)
** Heartbeat:  21% -- { 21000041 } -- 111.11 KIPS (109.38 KIPS)
** Heartbeat:  22% -- { 22000041 } -- 100.00 KIPS (108.91 KIPS)
** Heartbeat:  23% -- { 23000042 } -- 111.11 KIPS (109.00 KIPS)
** Heartbeat:  24% -- { 24000045 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  25% -- { 25000045 } -- 111.11 KIPS (109.17 KIPS)
** Heartbeat:  26% -- { 26000046 } -- 111.11 KIPS (109.24 KIPS)
** Heartbeat:  27% -- { 27000047 } -- 111.11 KIPS (109.31 KIPS)
** Heartbeat:  28% -- { 28000047 } -- 111.11 KIPS (109.38 KIPS)
** Heartbeat:  29% -- { 29000049 } -- 100.00 KIPS (109.02 KIPS)
** Heartbeat:  30% -- { 30000049 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  31% -- { 31000049 } -- 111.11 KIPS (109.16 KIPS)
** Heartbeat:  32% -- { 32000054 } -- 111.11 KIPS (109.22 KIPS)
** Heartbeat:  33% -- { 33000058 } -- 111.11 KIPS (109.27 KIPS)
** Heartbeat:  34% -- { 34000058 } -- 111.11 KIPS (109.32 KIPS)
** Heartbeat:  35% -- { 35000059 } -- 100.00 KIPS (109.03 KIPS)
** Heartbeat:  36% -- { 36000063 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  37% -- { 37000067 } -- 111.11 KIPS (109.14 KIPS)
** Heartbeat:  38% -- { 38000069 } -- 111.11 KIPS (109.20 KIPS)
** Heartbeat:  39% -- { 39000072 } -- 111.11 KIPS (109.24 KIPS)
** Heartbeat:  40% -- { 40000075 } -- 111.11 KIPS (109.29 KIPS)
** Heartbeat:  41% -- { 41000076 } -- 111.11 KIPS (109.33 KIPS)
** Heartbeat:  42% -- { 42000077 } -- 100.00 KIPS (109.09 KIPS)
** Heartbeat:  43% -- { 43000077 } -- 111.11 KIPS (109.14 KIPS)
** Heartbeat:  44% -- { 44000080 } -- 111.11 KIPS (109.18 KIPS)
** Heartbeat:  45% -- { 45000082 } -- 111.11 KIPS (109.22 KIPS)
** Heartbeat:  46% -- { 46000085 } -- 111.11 KIPS (109.26 KIPS)
** Heartbeat:  47% -- { 47000088 } -- 100.00 KIPS (109.05 KIPS)
** Heartbeat:  48% -- { 48000090 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  49% -- { 49000092 } -- 111.11 KIPS (109.13 KIPS)
** Heartbeat:  50% -- { 50000094 } -- 111.11 KIPS (109.17 KIPS)
** Heartbeat:  51% -- { 51000097 } -- 111.11 KIPS (109.21 KIPS)
** Heartbeat:  52% -- { 52000100 } -- 111.11 KIPS (109.24 KIPS)
** Heartbeat:  53% -- { 53000103 } -- 100.00 KIPS (109.05 KIPS)
** Heartbeat:  54% -- { 54000104 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  55% -- { 55000107 } -- 111.11 KIPS (109.13 KIPS)
** Heartbeat:  56% -- { 56000111 } -- 111.11 KIPS (109.16 KIPS)
** Heartbeat:  57% -- { 57000111 } -- 111.11 KIPS (109.20 KIPS)
** Heartbeat:  58% -- { 58000113 } -- 111.11 KIPS (109.23 KIPS)
** Heartbeat:  59% -- { 59000116 } -- 100.00 KIPS (109.06 KIPS)
** Heartbeat:  60% -- { 60000117 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  61% -- { 61000122 } -- 111.11 KIPS (109.12 KIPS)
** Heartbeat:  62% -- { 62000124 } -- 111.11 KIPS (109.16 KIPS)
** Heartbeat:  63% -- { 63000129 } -- 111.11 KIPS (109.19 KIPS)
** Heartbeat:  64% -- { 64000129 } -- 100.00 KIPS (109.03 KIPS)
** Heartbeat:  65% -- { 65000129 } -- 111.11 KIPS (109.06 KIPS)
** Heartbeat:  66% -- { 66000134 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  67% -- { 67000136 } -- 111.11 KIPS (109.12 KIPS)
** Heartbeat:  68% -- { 68000136 } -- 111.11 KIPS (109.15 KIPS)
** Heartbeat:  69% -- { 69000139 } -- 111.11 KIPS (109.18 KIPS)
** Heartbeat:  70% -- { 70000144 } -- 100.00 KIPS (109.03 KIPS)
** Heartbeat:  71% -- { 71000144 } -- 111.11 KIPS (109.06 KIPS)
** Heartbeat:  72% -- { 72000144 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  73% -- { 73000146 } -- 111.11 KIPS (109.12 KIPS)
** Heartbeat:  74% -- { 74000146 } -- 111.11 KIPS (109.14 KIPS)
** Heartbeat:  75% -- { 75000148 } -- 100.00 KIPS (109.01 KIPS)
** Heartbeat:  76% -- { 76000148 } -- 111.11 KIPS (109.04 KIPS)
** Heartbeat:  77% -- { 77000152 } -- 111.11 KIPS (109.07 KIPS)
** Heartbeat:  78% -- { 78000154 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  79% -- { 79000156 } -- 111.11 KIPS (109.12 KIPS)
** Heartbeat:  80% -- { 80000159 } -- 111.11 KIPS (109.14 KIPS)
** Heartbeat:  81% -- { 81000160 } -- 100.00 KIPS (109.02 KIPS)
** Heartbeat:  82% -- { 82000160 } -- 111.11 KIPS (109.04 KIPS)
** Heartbeat:  83% -- { 83000164 } -- 111.11 KIPS (109.07 KIPS)
** Heartbeat:  84% -- { 84000169 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  85% -- { 85000171 } -- 111.11 KIPS (109.11 KIPS)
** Heartbeat:  86% -- { 86000171 } -- 100.00 KIPS (109.00 KIPS)
** Heartbeat:  87% -- { 87000171 } -- 111.11 KIPS (109.02 KIPS)
** Heartbeat:  88% -- { 88000174 } -- 111.11 KIPS (109.05 KIPS)
** Heartbeat:  89% -- { 89000175 } -- 111.11 KIPS (109.07 KIPS)
** Heartbeat:  90% -- { 90000176 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  91% -- { 91000180 } -- 111.11 KIPS (109.11 KIPS)
** Heartbeat:  92% -- { 92000181 } -- 100.00 KIPS (109.00 KIPS)
** Heartbeat:  93% -- { 93000184 } -- 111.11 KIPS (109.03 KIPS)
** Heartbeat:  94% -- { 94000186 } -- 111.11 KIPS (109.05 KIPS)
** Heartbeat:  95% -- { 95000186 } -- 111.11 KIPS (109.07 KIPS)
** Heartbeat:  96% -- { 96000186 } -- 111.11 KIPS (109.09 KIPS)
** Heartbeat:  97% -- { 97000188 } -- 100.00 KIPS (108.99 KIPS)
** Heartbeat:  98% -- { 98000190 } -- 111.11 KIPS (109.01 KIPS)
** Heartbeat:  99% -- { 99000192 } -- 111.11 KIPS (109.03 KIPS)
** Core 0 Finished:    insts:100000000   cycles:163603715   time:51126160937500      -- 0.61 IPC (0.61 IPC) --  N/A  KIPS (109.05 KIPS)
Scarab finished at Sun Apr 20 06:11:27 2025

7f760de71f70, 0: 26.785738
7f760de71f4a, 0: 28.571482
7f760de71f2d, 0: 30.357226
7f760de71f6b, 0: 32.142971
7f760de71f60, 0: 33.928715
7f760de71f22, 0: 35.714459
7f760de71f16, 0: 37.500207
401ead, 0: 39.285955
7f760de71ef4, 0: 41.071703
401284, 0: 42.857455
401e03, 0: 44.643208
401de9, 0: 46.429020
401dd7, 0: 48.214872
401e70, 0: 50.000728
401e7c, 0: 75.000354
