Core, 0, 0
Cumulative_Cycles, 0, 12904045            
Cumulative_Instructions, 0, 59999999            
Periodic_Cycles, 0, 12904045            
Periodic_Instructions, 0, 59999999            
EXECUTION_TIME_count, 0, 4032514062500
EXECUTION_TIME_total_count, 0, 4032514062500

SIM_HOST_WALL_SECONDS_value, 0,    354.231003
SIM_HOST_WALL_SECONDS_total_value, 0,    354.231003

NODE_CYCLE_count, 0,      12904045
NODE_CYCLE_total_count, 0,      12904045

NODE_INST_COUNT_count, 0,      59999999
NODE_INST_COUNT_total_count, 0,      59999999

NODE_INST_COUNT_FETCHED_count, 0,      59999999
NODE_INST_COUNT_FETCHED_total_count, 0,      59999999

NODE_UOP_COUNT_count, 0,      68479835
NODE_UOP_COUNT_total_count, 0,      68479835

EXEC_STAGE_NO_ISSUE_STALL_CYCLE_count, 0,      12699516
EXEC_STAGE_NO_ISSUE_STALL_CYCLE_total_count, 0,      12699516

EXEC_STAGE_NO_ISSUE_STALL_CYCLE_ONPATH_count, 0,      12529494
EXEC_STAGE_NO_ISSUE_STALL_CYCLE_ONPATH_total_count, 0,      12529494

FULL_WINDOW_STALL_count, 0,           999
FULL_WINDOW_STALL_pct, 0,        0.008
FULL_WINDOW_STALL_total_count, 0,           999
FULL_WINDOW_STALL_total_pct, 0,        0.008

FULL_WINDOW_MEM_OP_count, 401,           988
FULL_WINDOW_MEM_OP_total_count, 401,           988

FULL_WINDOW_FP_OP_count, 401,             0
FULL_WINDOW_FP_OP_total_count, 401,             0

FULL_WINDOW_OTHER_OP_count, 401,             0
FULL_WINDOW_OTHER_OP_total_count, 401,             0

RET_BLOCKED_DC_MISS_count, 0,          8858
RET_BLOCKED_DC_MISS_pct, 0,        0.069
RET_BLOCKED_DC_MISS_total_count, 0,          8858
RET_BLOCKED_DC_MISS_total_pct, 0,        0.069

RET_BLOCKED_L1_MISS_count, 0,          4484
RET_BLOCKED_L1_MISS_pct, 0,        0.035
RET_BLOCKED_L1_MISS_total_count, 0,          4484
RET_BLOCKED_L1_MISS_total_pct, 0,        0.035

RET_BLOCKED_L1_MISS_BW_PREF_count, 0,             0
RET_BLOCKED_L1_MISS_BW_PREF_pct, 0,        0.000
RET_BLOCKED_L1_MISS_BW_PREF_total_count, 0,             0
RET_BLOCKED_L1_MISS_BW_PREF_total_pct, 0,        0.000

RET_BLOCKED_L1_ACCESS_count, 0,          4377
RET_BLOCKED_L1_ACCESS_pct, 0,        0.034
RET_BLOCKED_L1_ACCESS_total_count, 0,          4377
RET_BLOCKED_L1_ACCESS_total_pct, 0,        0.034

RET_BLOCKED_MEM_STALL_count, 0,          4484
RET_BLOCKED_MEM_STALL_pct, 0,        0.035
RET_BLOCKED_MEM_STALL_total_count, 0,          4484
RET_BLOCKED_MEM_STALL_total_pct, 0,        0.035

RET_BLOCKED_OFFCHIP_DEMAND_count, 0,             0
RET_BLOCKED_OFFCHIP_DEMAND_pct, 0,        0.000
RET_BLOCKED_OFFCHIP_DEMAND_total_count, 0,             0
RET_BLOCKED_OFFCHIP_DEMAND_total_pct, 0,        0.000

OP_ISSUED_count, 0,      69071142
OP_ISSUED_total_count, 0,      69071142

OP_RETIRED_count, 0,      68479835
OP_RETIRED_total_count, 0,      68479835

OP_MACRO_FUSION_ONPATH_count, 0,      10990921
OP_MACRO_FUSION_ONPATH_total_count, 0,      10990921

OP_MACRO_FUSION_OFFPATH_count, 0,        174990
OP_MACRO_FUSION_OFFPATH_total_count, 0,        174990

REPLAY_SIGNALED_count, 0,             0
REPLAY_SIGNALED_total_count, 0,             0

REPLAY_COUNTED_count, 0,             0
REPLAY_COUNTED_total_count, 0,             0

OFF_CRITICAL_PATH_count, 402,             0
OFF_CRITICAL_PATH_total_count, 402,             0

ON_CRITICAL_PATH_count, 402,             0
ON_CRITICAL_PATH_total_count, 402,             0

LD_NO_DEPENDENTS_count, 403,        808679
LD_NO_DEPENDENTS_total_count, 403,        808679

LD_DEPENDENTS_count, 403,      12758585
LD_DEPENDENTS_total_count, 403,      12758585

LD_EXEC_CYCLES_0_count, 404,             0
LD_EXEC_CYCLES_0_total_count, 404,             0

LD_EXEC_CYCLES_1_count, 404,       1197494
LD_EXEC_CYCLES_1_total_count, 404,       1197494

LD_EXEC_CYCLES_2_count, 404,        113104
LD_EXEC_CYCLES_2_total_count, 404,        113104

LD_EXEC_CYCLES_3_count, 404,        190295
LD_EXEC_CYCLES_3_total_count, 404,        190295

LD_EXEC_CYCLES_4_count, 404,        213284
LD_EXEC_CYCLES_4_total_count, 404,        213284

ICACHE_STAGE_STARVED_count, 405,        574612
ICACHE_STAGE_STARVED_total_count, 405,        574612

ICACHE_STAGE_NOT_STARVED_count, 405,      11971523
ICACHE_STAGE_NOT_STARVED_total_count, 405,      11971523

ICACHE_STAGE_STALLED_count, 406,          5635
ICACHE_STAGE_STALLED_total_count, 406,          5635

ICACHE_STAGE_NOT_STALLED_count, 406,      12540500
ICACHE_STAGE_NOT_STALLED_total_count, 406,      12540500

ICACHE_STAGE_OFF_PATH_count, 406,        357910
ICACHE_STAGE_OFF_PATH_total_count, 406,        357910

DECODE_STAGE_STARVED_count, 407,      11181187
DECODE_STAGE_STARVED_total_count, 407,      11181187

DECODE_STAGE_NOT_STARVED_count, 407,       1477773
DECODE_STAGE_NOT_STARVED_total_count, 407,       1477773

DECODE_STAGE_STALLED_count, 408,           572
DECODE_STAGE_STALLED_total_count, 408,           572

DECODE_STAGE_NOT_STALLED_count, 408,      12658388
DECODE_STAGE_NOT_STALLED_total_count, 408,      12658388

DECODE_STAGE_OFF_PATH_count, 408,        245085
DECODE_STAGE_OFF_PATH_total_count, 408,        245085

UOPQ_STAGE_STARVED_count, 409,       2207425
UOPQ_STAGE_STARVED_total_count, 409,       2207425

UOPQ_STAGE_NOT_STARVED_count, 409,      10408155
UOPQ_STAGE_NOT_STARVED_total_count, 409,      10408155

UOPQ_STAGE_STALLED_count, 410,          1066
UOPQ_STAGE_STALLED_total_count, 410,          1066

UOPQ_STAGE_NOT_STALLED_count, 410,      12615580
UOPQ_STAGE_NOT_STALLED_total_count, 410,      12615580

UOPQ_STAGE_OFF_PATH_count, 410,        287399
UOPQ_STAGE_OFF_PATH_total_count, 410,        287399

RS_OP_READY_NOT_ISSUED_TOTAL_count, 0,      30359047
RS_OP_READY_NOT_ISSUED_TOTAL_total_count, 0,      30359047

RS_0_OP_READY_NOT_ISSUED_count, 0,      22356398
RS_0_OP_READY_NOT_ISSUED_total_count, 0,      22356398

RS_1_OP_READY_NOT_ISSUED_count, 0,       4152622
RS_1_OP_READY_NOT_ISSUED_total_count, 0,       4152622

RS_2_OP_READY_NOT_ISSUED_count, 0,       3850027
RS_2_OP_READY_NOT_ISSUED_total_count, 0,       3850027

RS_3_OP_READY_NOT_ISSUED_count, 0,             0
RS_3_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_4_OP_READY_NOT_ISSUED_count, 0,             0
RS_4_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_5_OP_READY_NOT_ISSUED_count, 0,             0
RS_5_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_6_OP_READY_NOT_ISSUED_count, 0,             0
RS_6_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_7_OP_READY_NOT_ISSUED_count, 0,             0
RS_7_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_7_PLUS_OP_READY_NOT_ISSUED_count, 0,             0
RS_7_PLUS_OP_READY_NOT_ISSUED_total_count, 0,             0

FU_IDLE_NO_READY_OPS_TOTAL_count, 0,      23082756
FU_IDLE_NO_READY_OPS_TOTAL_total_count, 0,      23082756

FU_0_IDLE_NO_READY_OPS_count, 0,        352807
FU_0_IDLE_NO_READY_OPS_total_count, 0,        352807

FU_1_IDLE_NO_READY_OPS_count, 0,        595442
FU_1_IDLE_NO_READY_OPS_total_count, 0,        595442

FU_2_IDLE_NO_READY_OPS_count, 0,       3068126
FU_2_IDLE_NO_READY_OPS_total_count, 0,       3068126

FU_3_IDLE_NO_READY_OPS_count, 0,       3066310
FU_3_IDLE_NO_READY_OPS_total_count, 0,       3066310

FU_4_IDLE_NO_READY_OPS_count, 0,        643106
