ICACHE_HIT_ONPATH_BY_FDIP_count, 205,             0
ICACHE_HIT_ONPATH_BY_FDIP_total_count, 205,             0

ICACHE_HIT_OFFPATH_BY_FDIP_count, 205,             0
ICACHE_HIT_OFFPATH_BY_FDIP_total_count, 205,             0

ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_count, 205,            29
ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_total_count, 205,           223

ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_count, 205,            55
ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_total_count, 205,           293

ICACHE_MISS_TOO_EARLY_ONPATH_count, 205,             0
ICACHE_MISS_TOO_EARLY_ONPATH_total_count, 205,             0

ICACHE_MISS_TOO_EARLY_OFFPATH_count, 205,             0
ICACHE_MISS_TOO_EARLY_OFFPATH_total_count, 205,             0

ICACHE_MISS_NOT_PREFETCHED_ONPATH_count, 205,             5
ICACHE_MISS_NOT_PREFETCHED_ONPATH_total_count, 205,            64

ICACHE_MISS_NOT_PREFETCHED_OFFPATH_count, 205,             2
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_count, 205,            39

ICACHE_MISS_MEM_REQ_FAIL_ON_PATH_count, 206,             0
ICACHE_MISS_MEM_REQ_FAIL_ON_PATH_total_count, 206,            77

ICACHE_MISS_MEM_REQ_SUCCESS_ON_PATH_count, 206,             5
ICACHE_MISS_MEM_REQ_SUCCESS_ON_PATH_total_count, 206,            64

ICACHE_UNIQUE_MISSED_LINES_count, 0,            29
ICACHE_UNIQUE_MISSED_LINES_total_count, 0,           223

ICACHE_UNIQUE_HIT_LINES_count, 0,             0
ICACHE_UNIQUE_HIT_LINES_total_count, 0,             0

ICACHE_OVERTAKE_FDIP_count, 0,             0
ICACHE_OVERTAKE_FDIP_total_count, 0,             0

FT_UOP_CACHE_HIT_ON_PATH_count, 207,       2218043
FT_UOP_CACHE_HIT_ON_PATH_total_count, 207,       3418415

FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_count, 207,           114
FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_total_count, 207,          3539

FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_count, 207,            34
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_count, 207,           287

FT_UOP_CACHE_HIT_OFF_PATH_count, 208,            79
FT_UOP_CACHE_HIT_OFF_PATH_total_count, 208,         14337

FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_count, 208,           127
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_total_count, 208,          4203

FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_count, 208,            57
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_count, 208,           332

UOPS_SERVED_BY_ICACHE_ON_PATH_count, 209,           806
UOPS_SERVED_BY_ICACHE_ON_PATH_total_count, 209,         12660

UOPS_SERVED_BY_UOP_CACHE_ON_PATH_count, 209,      15820689
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_count, 209,      26796336

UOPS_SERVED_BY_ICACHE_OFF_PATH_count, 210,          2964
UOPS_SERVED_BY_ICACHE_OFF_PATH_total_count, 210,         59010

UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_count, 210,           768
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_count, 210,        104704

UOP_CACHE_FT_INSERTED_ONPATH_USED_ONPATH_count, 0,            11
UOP_CACHE_FT_INSERTED_ONPATH_USED_ONPATH_total_count, 0,           447

UOP_CACHE_FT_INSERTED_OFFPATH_USED_ONPATH_count, 0,             6
UOP_CACHE_FT_INSERTED_OFFPATH_USED_ONPATH_total_count, 0,            97

UOP_CACHE_LINE_INSERTED_ONPATH_USED_ONPATH_count, 0,            14
UOP_CACHE_LINE_INSERTED_ONPATH_USED_ONPATH_total_count, 0,           552

UOP_CACHE_LINE_INSERTED_OFFPATH_USED_ONPATH_count, 0,             7
UOP_CACHE_LINE_INSERTED_OFFPATH_USED_ONPATH_total_count, 0,           146

UOP_CACHE_PREFETCH_count, 0,             0
UOP_CACHE_PREFETCH_total_count, 0,             0

UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_ON_PATH_count, 211,             0
UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_ON_PATH_total_count, 211,             0

UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_ON_PATH_count, 211,             0
UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_ON_PATH_total_count, 211,             0

UOP_CACHE_FT_SHORT_REUSE_CONFLICTED_ON_PATH_count, 211,            10
UOP_CACHE_FT_SHORT_REUSE_CONFLICTED_ON_PATH_total_count, 211,          2463

UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_count, 211,           126
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_total_count, 211,          1233

UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_OFF_PATH_count, 212,             0
UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_OFF_PATH_total_count, 212,             0

UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_OFF_PATH_count, 212,             0
UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_OFF_PATH_total_count, 212,             0

UOP_CACHE_FT_SHORT_REUSE_CONFLICTED_OFF_PATH_count, 212,             6
UOP_CACHE_FT_SHORT_REUSE_CONFLICTED_OFF_PATH_total_count, 212,            26

UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_count, 212,            93
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_total_count, 212,          1268

UOP_CACHE_LINE_INSERT_FAILED_INST_TOO_BIG_ON_PATH_count, 213,             0
UOP_CACHE_LINE_INSERT_FAILED_INST_TOO_BIG_ON_PATH_total_count, 213,             0

UOP_CACHE_LINE_INSERT_FAILED_FT_TOO_BIG_ON_PATH_count, 213,             0
UOP_CACHE_LINE_INSERT_FAILED_FT_TOO_BIG_ON_PATH_total_count, 213,             0

UOP_CACHE_LINE_SHORT_REUSE_CONFLICTED_ON_PATH_count, 213,             9
UOP_CACHE_LINE_SHORT_REUSE_CONFLICTED_ON_PATH_total_count, 213,          1984

UOP_CACHE_LINE_INSERT_SUCCEEDED_ON_PATH_count, 213,           187
UOP_CACHE_LINE_INSERT_SUCCEEDED_ON_PATH_total_count, 213,          2393

UOP_CACHE_LINE_INSERT_FAILED_INST_TOO_BIG_OFF_PATH_count, 214,             0
UOP_CACHE_LINE_INSERT_FAILED_INST_TOO_BIG_OFF_PATH_total_count, 214,             0

UOP_CACHE_LINE_INSERT_FAILED_FT_TOO_BIG_OFF_PATH_count, 214,             0
UOP_CACHE_LINE_INSERT_FAILED_FT_TOO_BIG_OFF_PATH_total_count, 214,             0

UOP_CACHE_LINE_SHORT_REUSE_CONFLICTED_OFF_PATH_count, 214,             6
UOP_CACHE_LINE_SHORT_REUSE_CONFLICTED_OFF_PATH_total_count, 214,            33

UOP_CACHE_LINE_INSERT_SUCCEEDED_OFF_PATH_count, 214,           233
UOP_CACHE_LINE_INSERT_SUCCEEDED_OFF_PATH_total_count, 214,          3268

UOP_CACHE_ICACHE_SWITCH_BR_NOT_TAKEN_RESTEERED_count, 215,             0
UOP_CACHE_ICACHE_SWITCH_BR_NOT_TAKEN_RESTEERED_total_count, 215,             0

UOP_CACHE_ICACHE_SWITCH_BR_NOT_TAKEN_CORRECT_PRED_count, 215,             0
UOP_CACHE_ICACHE_SWITCH_BR_NOT_TAKEN_CORRECT_PRED_total_count, 215,             0

UOP_CACHE_ICACHE_SWITCH_BR_TAKEN_RESTEERED_count, 215,             0
UOP_CACHE_ICACHE_SWITCH_BR_TAKEN_RESTEERED_total_count, 215,             0

UOP_CACHE_ICACHE_SWITCH_BR_TAKEN_CORRECT_PRED_count, 215,             0
UOP_CACHE_ICACHE_SWITCH_BR_TAKEN_CORRECT_PRED_total_count, 215,             0

UOP_CACHE_FT_LINES_1_ON_PATH_count, 216,            87
UOP_CACHE_FT_LINES_1_ON_PATH_total_count, 216,          3155

UOP_CACHE_FT_LINES_2_ON_PATH_count, 216,            38
UOP_CACHE_FT_LINES_2_ON_PATH_total_count, 216,           401

UOP_CACHE_FT_LINES_3_ON_PATH_count, 216,            11
UOP_CACHE_FT_LINES_3_ON_PATH_total_count, 216,           140

UOP_CACHE_FT_LINES_4_ON_PATH_count, 216,             0
UOP_CACHE_FT_LINES_4_ON_PATH_total_count, 216,             0

UOP_CACHE_FT_LINES_5_ON_PATH_count, 216,             0
UOP_CACHE_FT_LINES_5_ON_PATH_total_count, 216,             0

UOP_CACHE_FT_LINES_6_ON_PATH_count, 216,             0
UOP_CACHE_FT_LINES_6_ON_PATH_total_count, 216,             0

UOP_CACHE_FT_LINES_7_ON_PATH_count, 216,             0
UOP_CACHE_FT_LINES_7_ON_PATH_total_count, 216,             0

UOP_CACHE_FT_LINES_8_ON_PATH_count, 216,             0
UOP_CACHE_FT_LINES_8_ON_PATH_total_count, 216,             0

UOP_CACHE_FT_LINES_9_AND_MORE_ON_PATH_count, 216,             0
UOP_CACHE_FT_LINES_9_AND_MORE_ON_PATH_total_count, 216,             0

UOP_CACHE_FT_LINES_1_OFF_PATH_count, 217,            27
UOP_CACHE_FT_LINES_1_OFF_PATH_total_count, 217,           233

UOP_CACHE_FT_LINES_2_OFF_PATH_count, 217,             4
UOP_CACHE_FT_LINES_2_OFF_PATH_total_count, 217,           115

UOP_CACHE_FT_LINES_3_OFF_PATH_count, 217,            68
UOP_CACHE_FT_LINES_3_OFF_PATH_total_count, 217,           946

UOP_CACHE_FT_LINES_4_OFF_PATH_count, 217,             0
UOP_CACHE_FT_LINES_4_OFF_PATH_total_count, 217,             0

UOP_CACHE_FT_LINES_5_OFF_PATH_count, 217,             0
UOP_CACHE_FT_LINES_5_OFF_PATH_total_count, 217,             0

UOP_CACHE_FT_LINES_6_OFF_PATH_count, 217,             0
UOP_CACHE_FT_LINES_6_OFF_PATH_total_count, 217,             0

UOP_CACHE_FT_LINES_7_OFF_PATH_count, 217,             0
UOP_CACHE_FT_LINES_7_OFF_PATH_total_count, 217,             0

UOP_CACHE_FT_LINES_8_OFF_PATH_count, 217,             0
UOP_CACHE_FT_LINES_8_OFF_PATH_total_count, 217,             0

UOP_CACHE_FT_LINES_9_AND_MORE_OFF_PATH_count, 217,             0
UOP_CACHE_FT_LINES_9_AND_MORE_OFF_PATH_total_count, 217,             0

UOP_CACHE_PREFETCH_PW_LENGTH_1_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_1_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_2_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_2_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_3_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_3_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_4_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_4_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_5_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_5_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_6_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_6_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_7_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_7_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_8_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_8_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_9_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_9_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_10_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_10_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_11_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_11_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_12_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_12_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_13_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_13_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_14_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_14_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_15_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_15_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_16_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_16_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_17_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_17_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_18_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_18_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_19_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_19_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_20_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_20_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_21_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_21_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_22_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_22_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_23_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_23_total_count, 218,             0

UOP_CACHE_PREFETCH_PW_LENGTH_24_count, 218,             0
UOP_CACHE_PREFETCH_PW_LENGTH_24_total_count, 218,             0

DCACHE_MISS_count, 219,       1944174
DCACHE_MISS_total_count, 219,       2732358

DCACHE_ST_BUFFER_HIT_count, 219,             8
DCACHE_ST_BUFFER_HIT_total_count, 219,            51

DCACHE_HIT_count, 219,       2750496
DCACHE_HIT_total_count, 219,       3926542

DCACHE_MISS_ONPATH_count, 220,       1944174
DCACHE_MISS_ONPATH_total_count, 220,       2732358

DCACHE_MISS_OFFPATH_count, 220,            42
DCACHE_MISS_OFFPATH_total_count, 220,           103

DCACHE_ST_BUFFER_HIT_ONPATH_count, 221,             8
DCACHE_ST_BUFFER_HIT_ONPATH_total_count, 221,            51

DCACHE_ST_BUFFER_HIT_OFFPATH_count, 221,             7
DCACHE_ST_BUFFER_HIT_OFFPATH_total_count, 221,             7

DCACHE_HIT_ONPATH_count, 222,       2750496
DCACHE_HIT_ONPATH_total_count, 222,       3926542

DCACHE_HIT_OFFPATH_count, 222,            12
DCACHE_HIT_OFFPATH_total_count, 222,          3165

DCACHE_HIT_ONPATH_SAT_BY_OFFPATH_count, 223,             4
DCACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_count, 223,             4

DCACHE_HIT_ONPATH_SAT_BY_ONPATH_count, 223,       2750492
DCACHE_HIT_ONPATH_SAT_BY_ONPATH_total_count, 223,       3926538

DCACHE_HIT_OFFPATH_SAT_BY_OFFPATH_count, 224,            10
DCACHE_HIT_OFFPATH_SAT_BY_OFFPATH_total_count, 224,            10

DCACHE_HIT_OFFPATH_SAT_BY_ONPATH_count, 224,             2
DCACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_count, 224,          3155

DCACHE_MISS_LD_count, 225,       1944139
DCACHE_MISS_LD_total_count, 225,       2731712

DCACHE_MISS_ST_count, 225,            35
DCACHE_MISS_ST_total_count, 225,           646

DCACHE_MISS_LD_ONPATH_count, 226,       1944139
DCACHE_MISS_LD_ONPATH_total_count, 226,       2731712

DCACHE_MISS_LD_OFFPATH_count, 226,            21
DCACHE_MISS_LD_OFFPATH_total_count, 226,            56

DCACHE_MISS_ST_ONPATH_count, 227,            35
DCACHE_MISS_ST_ONPATH_total_count, 227,           646

DCACHE_MISS_ST_OFFPATH_count, 227,            21
DCACHE_MISS_ST_OFFPATH_total_count, 227,            47

DCACHE_MISS_WAITMEM_count, 0,          4103
DCACHE_MISS_WAITMEM_total_count, 0,          4383

MEM_REQ_ROW_BUFFER_HITS_count, 228,             0
MEM_REQ_ROW_BUFFER_HITS_total_count, 228,             0

MEM_REQ_ROW_BUFFER_MISSES_count, 228,             0
MEM_REQ_ROW_BUFFER_MISSES_total_count, 228,             0

MEM_REQ_ROW_BUFFER_CONFLICTS_count, 228,             0
MEM_REQ_ROW_BUFFER_CONFLICTS_total_count, 228,             0

SHADOW_ROW_BUFFER_HITS_count, 0,             0
SHADOW_ROW_BUFFER_HITS_total_count, 0,             0

SHADOW_ROW_HIT_STALL_TIME_count, 0,             0
SHADOW_ROW_HIT_STALL_TIME_total_count, 0,             0

CHANNEL0_BUS_BUSY_CYCLES_count, 229,             0
CHANNEL0_BUS_BUSY_CYCLES_total_count, 229,             0

CHANNEL1_BUS_BUSY_CYCLES_count, 229,             0
CHANNEL1_BUS_BUSY_CYCLES_total_count, 229,             0

CHANNEL2_BUS_BUSY_CYCLES_count, 229,             0
CHANNEL2_BUS_BUSY_CYCLES_total_count, 229,             0

CHANNEL3_BUS_BUSY_CYCLES_count, 229,             0
CHANNEL3_BUS_BUSY_CYCLES_total_count, 229,             0

CHANNEL4_BUS_BUSY_CYCLES_count, 229,             0
CHANNEL4_BUS_BUSY_CYCLES_total_count, 229,             0

CHANNEL5_BUS_BUSY_CYCLES_count, 229,             0
CHANNEL5_BUS_BUSY_CYCLES_total_count, 229,             0

CHANNEL6_BUS_BUSY_CYCLES_count, 229,             0
CHANNEL6_BUS_BUSY_CYCLES_total_count, 229,             0

CHANNEL7_BUS_BUSY_CYCLES_count, 229,             0
CHANNEL7_BUS_BUSY_CYCLES_total_count, 229,             0

CHANNEL_IDLE_DESPITE_READY_CMD_count, 0,             0
CHANNEL_IDLE_DESPITE_READY_CMD_total_count, 0,             0

MEM_NUM_TOTAL_BUS_CYCLES_count, 0,             0
MEM_NUM_TOTAL_BUS_CYCLES_total_count, 0,             0

MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CORE_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CORE_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CORE_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CORE_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CHANNEL0_MEM_NUM_TOTAL_BUS_CYCLES_count, 230,             0
CHANNEL0_MEM_NUM_TOTAL_BUS_CYCLES_total_count, 230,             0

CHANNEL1_MEM_NUM_TOTAL_BUS_CYCLES_count, 230,             0
CHANNEL1_MEM_NUM_TOTAL_BUS_CYCLES_total_count, 230,             0

CHANNEL2_MEM_NUM_TOTAL_BUS_CYCLES_count, 230,             0
CHANNEL2_MEM_NUM_TOTAL_BUS_CYCLES_total_count, 230,             0

CHANNEL3_MEM_NUM_TOTAL_BUS_CYCLES_count, 230,             0
CHANNEL3_MEM_NUM_TOTAL_BUS_CYCLES_total_count, 230,             0

CHANNEL4_MEM_NUM_TOTAL_BUS_CYCLES_count, 230,             0
CHANNEL4_MEM_NUM_TOTAL_BUS_CYCLES_total_count, 230,             0

CHANNEL5_MEM_NUM_TOTAL_BUS_CYCLES_count, 230,             0
CHANNEL5_MEM_NUM_TOTAL_BUS_CYCLES_total_count, 230,             0

CHANNEL6_MEM_NUM_TOTAL_BUS_CYCLES_count, 230,             0
CHANNEL6_MEM_NUM_TOTAL_BUS_CYCLES_total_count, 230,             0

CHANNEL7_MEM_NUM_TOTAL_BUS_CYCLES_count, 230,             0
CHANNEL7_MEM_NUM_TOTAL_BUS_CYCLES_total_count, 230,             0

CHANNEL0_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CHANNEL0_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CHANNEL0_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CHANNEL0_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CHANNEL1_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CHANNEL1_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CHANNEL1_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CHANNEL1_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CHANNEL2_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CHANNEL2_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CHANNEL2_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CHANNEL2_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CHANNEL3_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CHANNEL3_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CHANNEL3_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CHANNEL3_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CHANNEL4_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CHANNEL4_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CHANNEL4_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CHANNEL4_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CHANNEL5_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CHANNEL5_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CHANNEL5_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CHANNEL5_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CHANNEL6_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CHANNEL6_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CHANNEL6_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CHANNEL6_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

CHANNEL7_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_count, 0,             0
CHANNEL7_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_pct, 0,         -nan
CHANNEL7_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_count, 0,             0
CHANNEL7_MEM_NUM_BANK_BUSY_PER_BUS_CYCLE_total_pct, 0,         -nan

RAMULATOR_QUEUE_ENQUEUED_count, 0,             0
RAMULATOR_QUEUE_ENQUEUED_total_count, 0,             0

RAMULATOR_QUEUE_FULL_count, 0,             0
RAMULATOR_QUEUE_FULL_total_count, 0,             0

BUS_DEMAND_ACCESS_count, 0,         25884
BUS_DEMAND_ACCESS_total_count, 0,         28917

BUS_PREF_ACCESS_count, 0,        182632
BUS_PREF_ACCESS_total_count, 0,        379763

BUS_ACCESS_count, 0,             0
BUS_ACCESS_total_count, 0,             0

L1_DEMAND_ACCESS_count, 0,        721268
L1_DEMAND_ACCESS_total_count, 0,       1105220

L1_PREF_ACCESS_count, 0,        365939
L1_PREF_ACCESS_total_count, 0,        762897

L1_ACCESS_count, 0,        813475
L1_ACCESS_total_count, 0,       1396912

MLC_DEMAND_ACCESS_count, 0,        681981
MLC_DEMAND_ACCESS_total_count, 0,        872604

MLC_PREF_ACCESS_count, 0,           358
MLC_PREF_ACCESS_total_count, 0,          3619

MLC_ACCESS_count, 0,        682339
MLC_ACCESS_total_count, 0,        876223

L1_HIT_count, 231,        243815
L1_HIT_total_count, 231,        433749

L1_MISS_count, 231,         25550
L1_MISS_total_count, 231,         25977

L1_HIT_ALL_count, 232,        330515
L1_HIT_ALL_total_count, 232,        520793

L1_MISS_ALL_count, 232,        212914
L1_MISS_ALL_total_count, 232,        413078

L1_DEMAND_MISS_count, 233,         25550
