pc1,pc2,cacheline,op_num1,op_num2,distance
7f9c12ca212f,7f9c12ca2130,7f99b3497a40,17,19,1
7f9c12bb7519,7f9c12bb7528,7f9c12d6c700,308,311,2
7f9c12d7d573,7f9c12d7d59a,7f99b3498d00,323,333,9
7f9c12bc5bba,7f9c12bc5be0,7f99b3498700,817,826,8
7f9c12bc5bf6,7f9c12bc5bba,7f99b3498700,832,880,47
7f9c12bc5bf1,7f9c12bc5bf1,7f99b3497980,830,893,62
7f9c12bc5bf6,7f9c12bc5bf6,7f99b3498700,832,895,62
7f9c12bc5c07,7f9c12bc5c07,7f99b3498740,836,899,62
7f9c12bc5bf1,7f9c12bc5c41,7f99b3497980,830,1264,433
7f9c12bc5bf1,7f9c12bc5c42,7f99b3497980,830,1266,435
7f9c12d7d573,7f9c12d7d5d7,7f99b3498d00,323,1278,954
7f9c12d7d5d2,7f9c12d7d5e4,7f99b34979c0,1277,1281,3
7f9c12d7d5fc,7f9c12d7d603,7f99b3498d40,1287,1288,0
7f9c0d8f3e16,7f9c0d8f3d6d,7f99bb07aa40,1707,1757,49
7f9c0d8f3d99,7f9c0d8f3e16,7f99bb07aa40,1996,2043,46
7f9c0b08d420,7f9c0b08d420,7f9c0f57ad00,1782,2068,285
7f9c0d8f3da6,7f9c0d8efe54,7f99c37d5f40,1999,2089,89
7f9c0e378053,7f9c0e377f23,7f99b3498680,2505,2699,193
7f9c0d8f3d5e,7f9c0e2ced09,7f99b3498700,1754,2754,999
7f9c12c17c4d,7f9c0e2cedb9,7f99b3497840,3681,3704,22
7f9c0e2ced6a,7f9c0e2ced6a,7f9c0f99de80,3221,3802,580
7f9c0e2ce6be,7f9c0e2ce6da,7f9c0f99df00,3857,3864,6
7f9c0e2ce0e9,7f9c0e2ce15a,7f9c0f99de80,3929,3949,19
7f9c0e2ce0e9,7f9c0e2ce0e9,7f9c0f99de80,3929,3968,38
7f9c0e2ce128,7f9c0e2ce128,7f9c0f99da00,3979,4018,38
7f9c0e2ce0e9,7f9c0e2ce15a,7f9c0f99de80,3929,4560,630
7f9c0e2ce16c,7f9c0e2ce16c,7f99b3497800,4637,4671,33
7f9c0e2cb9f0,7f9c0e2cb9f0,7f9c0f6fad80,4846,4918,71
7f9c0e2cba80,7f9c0e2cbadb,7f99b34977c0,5264,5269,4
7f9c0e2cbadc,7f9c0e2cbadd,7f99b3497800,5271,5273,1
7f9c0e2ce6e6,7f9c0e2ce715,7f9c0f99df00,5276,5284,7
7f9c0e2ce720,7f9c0e2ce721,7f99b3497800,5288,5290,1
7f9c0e2ce723,7f9c0e2ce724,7f99b3497840,5292,5294,1
7f9c0b08d890,7f9c0b08d890,7f9c0f57af40,3264,5419,2154
7f9c12bc5bf6,7f9c12c17c44,7f99b3498700,832,5422,4589
7f9c0e2cedd1,7f9c12c17c4d,7f99b3497840,5342,5423,80
7f9c0e2cee08,7f9c0e2ce6be,7f9c0f99df00,5360,5444,83
7f9c0e2ce6ca,7f9c0e2ce6ca,7f9c0fa24bc0,3860,5447,1586
7f9c0e2ced18,7f9c0e2cee08,7f9c0f99df00,2757,5466,2708
7f9c0e2ced18,7f9c0e2cee18,7f9c0f99df00,2757,5470,2712
7f9c12bc5bf6,7f9c12d85d5d,7f99b3498700,832,5828,4995
7f9c12d85db9,7f9c12d85dba,7f99b3497800,5852,5854,1
7f9c12d85dbd,7f9c12d85dbf,7f99b3497840,5858,5860,1
7f9c0e2cee26,7f9c0e2cedeb,7f99b3497840,5863,5906,42
7f9c12bc5bf6,7f9c0e2cedef,7f99b3498700,832,5907,5074
7f9c0e2cee02,7f9c0e2cee03,7f99b3497840,5911,5913,1
7f9c0e2ced18,7f9c0e2ced18,7f9c0f99df00,2757,6005,3247
7f9c0e2ced29,7f9c0e2ced29,7f99b3498640,2761,6009,3247
7f9c0e377f51,7f9c0e377f54,7f9c0fa24c40,6029,6030,0
7f9c0e377f43,7f9c0e377f43,7f9c0f99d780,6025,6058,32
7f9c0e377f51,7f9c0e377f51,7f9c0fa24c40,6062,6095,32
7f9c0d8f3d5e,7f9c0e2ce1c1,7f99b3498700,2056,6501,4444
7f9c0e2ce1f7,7f9c0e2ce202,7f9c0fa24c40,6514,6517,2
7f9c0d8f3d5e,7f9c0e2c40e2,7f99b3498700,2056,6582,4525
7f9c0e2c40f1,7f9c0e2c40fd,7f9c0f982740,6585,6590,4
7f9c0e2ce1d9,7f9c0e2c4109,7f9c0f99d880,6507,6592,84
7f9c0e2c3d91,7f9c0e2c3dd6,7f9c0f9b0900,6953,6981,27
7f9c0e2c3d85,7f9c0e2c3ddb,7f9c0f982780,6949,6984,34
7f9c0e2c3de4,7f9c0e2c3de5,7f99b3497740,6988,6990,1
7f9c0e2c3de7,7f9c0e2c3de9,7f99b3497740,6992,6994,1
7f9c0e2c3deb,7f9c0e2c3ded,7f99b3497740,6996,6998,1
7f9c0e2c4080,7f9c0e2c4081,7f99b3497780,7005,7007,1
7f9c0e2c4083,7f9c0e2c4085,7f99b3497780,7009,7011,1
7f9c0e2c4087,7f9c0e2c4088,7f99b3497780,7013,7015,1
7f9c0d8f3d5e,7f9c0e2c41b6,7f99b3498700,1754,7126,5371
7f9c0e2c41b2,7f9c0e2c41c7,7f99b34977c0,7125,7131,5
7f9c0e2c41c8,7f9c0e2c41ca,7f99b34977c0,7133,7135,1
7f9c0e2c3dc9,7f9c0e2c41cc,7f99b3497800,6978,7137,158
7f9c0e2c41ce,7f9c0e2c41d0,7f99b3497800,7139,7141,1
7f9c0e2c41d1,7f9c0e2ce247,7f99b3497800,7143,7233,89
7f9c0e2c3db3,7f9c0e2ce256,7f9c10441840,6970,7238,267
7f9c0e2ce26f,7f9c0e2ce272,7f9c0fa24c40,7320,7323,2
7f9c12d85dbb,7f9c0e2ce21c,7f99b3497800,5856,7370,1513
7f9c0d8f3d5e,7f9c0e2ce220,7f99b3498700,1754,7371,5616
7f9c0e2cee04,7f9c0e2ce233,7f99b3497840,5915,7375,1459
7f9c0e2cee04,7f9c0e2ce234,7f99b3497840,5915,7377,1461
7f9c0e2cee04,7f9c0e2ce236,7f99b3497840,5915,7379,1463
7f9c0e2cee04,7f9c0e2ce238,7f99b3497840,5915,7381,1465
7f9c0e2cee04,7f9c0e2ce23a,7f99b3497840,5915,7383,1467
7f9c0e2cee04,7f9c0e2ce23c,7f99b3497840,5915,7385,1469
7f9c0e2cee04,7f9c0e2ce23d,7f99b3497840,5915,7387,1471
7f9c0e378040,7f9c0e377f7a,7f9c0f662c00,7429,7466,36
7f9c0e377f8a,7f9c0e377f8b,7f99b3497880,7470,7472,1
7f9c0e378053,7f9c0e378053,7f99b3498680,7433,7529,95
7f9c0e2ce0a1,7f9c0e2ce0a1,7f9c0f662d40,3881,7617,3735
7f9c12d85dbb,7f9c0e2cbadc,7f99b3497800,5856,7688,1831
7f9c0e2ced18,7f9c0e2ce6e6,7f9c0f99df00,2757,7693,4935
7f9c12d85dbb,7f9c0e2ce720,7f99b3497800,5856,7705,1848
7f9c0e2cee04,7f9c0e2ce723,7f99b3497840,5915,7709,1793
7f9c0e2ce0e9,7f9c0e2cedc6,7f9c0f99de80,3929,7717,3787
7f9c0e2cee04,7f9c0e2cedd1,7f99b3497840,5915,7721,1805
7f9c0e2ce24f,7f9c0e2cedd5,7f9c0fa257c0,7235,7722,486
7f9c0e2cf030,7f9c0e2cf030,7f9c0f57a640,5511,7734,2222
7f9c0b08f3a0,7f9c0b08f3a0,7f9c0f57bcc0,5551,7738,2186
7f9c12d85d7f,7f9c12d85d7f,7f9c12d93340,5836,7758,1921
7f9c12d85dbb,7f9c12d85db9,7f99b3497800,5856,7774,1917
7f9c12d85dbb,7f9c12d85dbb,7f99b3497800,5856,7778,1921
7f9c0e2cee04,7f9c12d85dbd,7f99b3497840,5915,7780,1864
7f9c0e2cee04,7f9c0e2cee26,7f99b3497840,5915,7785,1869
7f9c0e378080,7f9c0e378083,7f9c0fa24dc0,7800,7801,0
7f9c0e2c3dee,7f9c0e2c3de4,7f99b3497740,7000,8400,1399
7f9c0e2c3de7,7f9c0e2c3deb,7f99b3497780,8404,8408,3
7f9c0e2c3dee,7f9c0e2c4080,7f99b3497780,8412,8417,4
7f9c0e2cba80,7f9c0e2c4083,7f99b34977c0,7681,8421,739
7f9c0e2cba80,7f9c0e2c4087,7f99b34977c0,7681,8425,743
7f9c0e2c40f1,7f9c0e2c41a9,7f9c0f985b80,8319,8436,116
7f9c12d85dbb,7f9c0e2c41b2,7f99b3497800,5856,8440,2583
7f9c12d85dbb,7f9c0e2c41c8,7f99b3497800,5856,8448,2591
7f9c12d85dbb,7f9c0e2c41ce,7f99b3497800,5856,8454,2597
7f9c0e2c3dc9,7f9c0e2c41d1,7f99b3497840,8390,8458,67
7f9c0e2ce1f7,7f9c0e2ce26f,7f9c0fa24dc0,8287,8474,186
7f9c12bc5bf6,7f9c0d8efb63,7f99b3498700,832,8516,7683
7f9c0e2ce23d,7f9c0d8efb89,7f99b3497880,8503,8521,17
7f9c12c17c44,7f9c12bca1cd,7f99b3498700,3680,8997,5316
7f9c0e378053,7f9c0e3774df,7f99b3498680,7433,9303,1869
7f9c0e377517,7f9c0e37751a,7f9c0fa24c00,9315,9316,0
7f9c0e2c40f1,7f9c0e2c40fd,7f9c0f981dc0,9568,9573,4
7f9c12d85dbb,7f9c0e2c3dc9,7f99b3497800,5856,9639,3782
7f9c0e2c3de7,7f9c0e2c3dee,7f99b3497740,9653,9661,7
7f9c0e2ce24f,7f9c0e2ce24f,7f9c0fa257c0,8468,9717,1248
7f9c0e2ce23d,7f9c12d0eb9d,7f99b3497840,9752,10005,252
7f9c0e378040,7f9c0e37754d,7f9c0f662c00,7429,10008,2578
7f9c0e2ce1d9,7f9c0e2ce1d9,7f9c0f99d880,9529,10049,519
7f9c0e2ce1f7,7f9c0e2ce1f7,7f9c0fa24c00,9536,10056,519
7f9c0e3775b6,7f9c0e3775b7,7f99b3497840,10095,10097,1
7f9c0e3775b9,7f9c0e3775ba,7f99b3497880,10099,10101,1
7f9c12d7ffc4,7f9c12d80060,7f9c139aa940,10525,10912,386
7f9c12d80073,7f9c12d800ad,7f9c139aa940,10917,11335,417
7f9c12d8006b,7f9c12d80004,7f99b34989c0,10916,11380,463
7f9c12d800b3,7f9c12d8000f,7f9c139aa940,11339,11382,42
7f9c12d8001a,7f9c12d8001b,7f99b3497880,11388,11390,1
7f9c12ba5554,7f9c12ba5514,7f9c12d6f100,9015,11516,2500
7f9c12ba5554,7f9c12ba5554,7f9c12d6f100,9015,11537,2521
7f9c139914c0,7f9c139914ca,7f9c139ab4c0,11613,11616,2
7f9c1399ab79,7f9c1399ab79,7f9c0a1cc200,11974,11978,3
7f9c1399ab79,7f9c1399ab79,7f9c0a1cc0c0,12015,12021,5
7f9c1399ab90,7f9c1399152e,7f99b3497840,12032,12130,97
7f9c1399152f,7f9c13991530,7f99b3497840,12132,12134,1
7f9c13991532,7f9c13991534,7f99b3497880,12136,12138,1
7f9c12bca265,7f9c12bca265,7f9c12d6ed40,12143,12207,63
7f9c12bca225,7f9c12bca225,7f9c139ab5c0,12185,12210,24
7f9c12bca235,7f9c12bca235,7f9c139aaf40,12189,12214,24
7f9c139914aa,7f9c12d817b4,7f9c139aa940,11606,12296,689
7f9c139914aa,7f9c12d8183b,7f9c139aa940,11606,12346,739
7f9c12d8184e,7f9c12d8185b,7f9c139aa940,12363,12403,39
7f9c12d817cb,7f9c12d817d8,7f9c139aa940,12443,12448,4
7f9c12d817e6,7f9c12bca24a,7f99b3497880,12455,12462,6
7f9c12bca24b,7f9c12bca24c,7f99b3497880,12464,12466,1
7f9c12bca24e,7f9c12bca250,7f99b3497880,12468,12470,1
7f9c0d8efaf3,7f9c0d8edfe0,7f99b34984c0,7478,12534,5055
7f9c0d8efaf3,7f9c0d8edfe4,7f99b34984c0,7478,12535,5056
7f9c0d8efaf3,7f9c0d8edffe,7f99b34984c0,7478,12542,5063
7f9c0d8efaf3,7f9c0d8ee00e,7f99b34984c0,7478,12546,5067
7f9c0e2dc23d,7f9c0d8ee018,7f99b34978c0,12474,12550,75
7f9c0d8efe5e,7f9c0d8efe96,7f99b3498480,2093,12553,10459
7f9c0d8efaf3,7f9c0d8efea9,7f99b34984c0,7478,12557,5078
7f9c0d8efaf3,7f9c0d8efeae,7f99b34984c0,7478,12558,5079
7f9c0d8efe5e,7f9c0d8efec5,7f99b3498480,2093,12564,10470
7f9c0d8efaf3,7f9c0d8efee0,7f99b34984c0,7478,12568,5089
7f9c0e2c3db3,7f9c0d8efee9,7f99b53b8200,8382,12569,4186
7f9c0d8efe6d,7f9c0d8efe6d,7f99b3498700,12512,12672,159
7f9c0d8edff1,7f9c0d8edff1,7f99c37d5f80,12539,12685,145
7f9c0d8ee002,7f9c0d8ee002,7f99b3498500,12543,12689,145
7f9c0d8efea5,7f9c0d8efea5,7f99c37d5f40,12556,12702,145
7f9c0d8efeb9,7f9c0d8efeb9,7f9c1038eb00,12561,12707,145
7f9c0d8efef5,7f9c0d8efef5,7f99c3879a40,12572,12718,145
7f9c0d8efef8,7f9c0d8efef8,7f9c0f4abf40,12573,12719,145
7f9c0d8efe6d,7f9c0beec58d,7f99b3498700,12512,12994,481
7f9c0beec589,7f9c0beec5a9,7f99c3879a40,12993,13000,6
7f9c12d7d54e,7f9c0d8efd0d,7f99b3498700,274,13042,12767
7f9c0e377f8c,7f9c0d8efd1c,7f99b3497880,7474,13045,5570
7f9c0e378040,7f9c0e378040,7f9c0f662c00,7525,13188,5662
7f9c0e2ce1f7,7f9c0e378080,7f9c0fa24dc0,8287,13204,4916
7f9c0e2ce1f7,7f9c0e378083,7f9c0fa24dc0,8287,13205,4917
7f9c0e2c3dee,7f9c0e2c3de7,7f99b3497740,7000,13359,6358
7f9c0d8efaf3,7f9c0d8efaf3,7f99b34984c0,7478,13462,5983
7f9c0d8efe6d,7f9c0b7f4cbb,7f99b3498700,12512,13477,964
7f9c0e2ce23d,7f9c0b7f4cca,7f99b3497840,13458,13480,21
7f9c0d8efd37,7f9c0b7f4cd4,7f99c3856f40,13051,13482,430
7f9c12d85dbb,7f9c0b7f4cee,7f99b3497800,5856,13491,7634
7f9c0b7f4ce9,7f9c12d7ffc4,7f99c379cd00,13488,13551,62
7f9c12d81846,7f9c12d8006b,7f99b34989c0,12362,13568,1205
7f9c12d80073,7f9c12d800b3,7f9c139aa940,13569,13576,6
7f9c0e377f8c,7f9c12d8001a,7f99b3497880,7474,13589,6114
7f9c12d7ffef,7f9c12d7fff9,7f99c379cd00,13641,13645,3
7f9c12d8001a,7f9c12d8001b,7f99b3497800,13656,13658,1
7f9c0b7f4d0f,7f9c0b7f4d1a,7f99b3497800,13663,13666,2
7f9c0d8efe6d,7f9c0df8e154,7f99b3498700,12512,13720,1207
7f9c0df8e163,7f9c0df8e16f,7f99c379cd40,13723,13726,2
7f9c0e11f680,7f9c0e11f68b,7f9c0f6d9380,13752,13755,2
7f9c0e11f692,7f9c0e11f783,7f99b3497600,13756,13803,46
7f9c0e11f780,7f9c0e11f7a0,7f9c101cdd80,13802,13899,96
7f9c0e11f692,7f9c0e115998,7f99b3497600,13856,13911,54
7f9c0df8e1c9,7f9c0e10ea7c,7f99b3497600,13914,13963,48
7f9c0d8efe6d,7f9c0df8b15f,7f99b3498700,12512,14036,1523
7f9c0d8efe6d,7f9c0df8b1a8,7f99b3498700,12512,14045,1532
7f9c0e377509,7f9c0e377509,7f9c0f99d780,11564,14143,2578
7f9c0e377517,7f9c0e377517,7f9c0fa24c00,11568,14147,2578
7f9c0e2c40f1,7f9c0e2c40f1,7f9c0f981dc0,13274,14219,944
7f9c0e2ce23d,7f9c0e2ce23d,7f99b3497840,13458,14403,944
7f9c0e2ce23d,7f9c0e3775b6,7f99b3497840,13458,14435,976
7f9c0e377f8c,7f9c0e3775b9,7f99b3497880,7474,14439,6964
7f9c12bca202,7f9c12bca202,7f99b3498340,10110,14450,4339
7f9c12bca20e,7f9c12bca20e,7f9c139aaf40,10113,14453,4339
7f9c12d7ffde,7f9c12d7ffde,7f9c12d973c0,13636,14469,832
7f9c12d85dbb,7f9c12d8001a,7f99b3497800,5856,14489,8632
7f9c12d817db,7f9c139914aa,7f9c139aa940,12449,14516,2066
7f9c139914b6,7f9c139914b6,7f9c139aa040,11609,14519,2909
7f9c139914d4,7f9c139914d4,7f9c139ab480,11619,14529,2909
7f9c1399ab24,7f9c1399ab24,7f9c139ab440,11952,14538,2585
7f9c1399ab2b,7f9c1399ab2b,7f9c139ab180,11953,14539,2585
7f9c1399ab36,7f9c1399ab36,7f9c139ab400,11958,14544,2585
7f9c1399ab81,7f9c1399ab81,7f9c0a1cc0c0,12026,14560,2533
7f9c1399ab85,7f9c1399ab85,7f9c0a1cc100,12028,14562,2533
7f9c0e2ce23d,7f9c1399ab90,7f99b3497840,13458,14566,1107
7f9c13991520,7f9c13991520,7f9c139ab1c0,12125,14571,2445
7f9c0e2ce23d,7f9c1399152f,7f99b3497840,13458,14578,1119
7f9c0e377f8c,7f9c13991532,7f99b3497880,7474,14582,7107
7f9c12d81846,7f9c12d81846,7f99b34989c0,12362,14615,2252
7f9c12d817db,7f9c12d8184e,7f9c139aa940,12449,14616,2166
7f9c12d817db,7f9c12d817cb,7f9c139aa940,12449,14624,2174
7f9c12d817db,7f9c12d817db,7f9c139aa940,12449,14630,2180
7f9c0e377f8c,7f9c12d817e6,7f99b3497880,7474,14636,7161
7f9c12bca23b,7f9c12bca23b,7f99b3498340,12458,14639,2180
7f9c0e377f8c,7f9c12bca24b,7f99b3497880,7474,14645,7170
7f9c0e377f8c,7f9c12bca24e,7f99b3497880,7474,14649,7174
7f9c0e2dc23d,7f9c0e2dc23d,7f99b34978c0,12474,14655,2180
7f9c0e2c3db3,7f9c0e2c3db3,7f99bb07a780,14282,14702,419
7f9c0b08d440,7f9c0b08d440,7f9c0f57ad00,14415,14835,419
7f9c0e37751a,7f9c0e2ce25e,7f9c0fa24c00,14148,14860,711
7f9c12bca1e9,7f9c12bca1e9,7f9c12d6edc0,14446,14937,490
7f9c12bca1f4,7f9c12bca1f4,7f9c12d6ed40,14448,14939,490
7f9c139914aa,7f9c12d80073,7f9c139aa940,11606,14967,3360
7f9c139914c0,7f9c139914c0,7f9c139ab4c0,14523,15021,497
7f9c0df8b16e,7f9c0df8b1d4,7f99b3498500,14039,15269,1229
7f9c12d7d54e,7f9c0df8b189,7f99b3498700,274,15395,15120
7f9c0df8b19c,7f9c0df8b19d,7f99b34975c0,15399,15401,1
7f9c0df8b19f,7f9c0df8b1a1,7f99b34975c0,15403,15405,1
7f9c0df8b1a3,7f9c0df8b1a4,7f99b34975c0,15407,15409,1
7f9c0df8e1cf,7f9c0df8b550,7f99b3497640,13915,15415,1499
7f9c0df8b541,7f9c0df8b55a,7f99b3498500,15412,15417,4
7f9c0df8b586,7f9c0df8b586,7f99b3498500,15428,15504,75
7f9c0df8b586,7f9c0df8b591,7f99b3498500,15428,15507,78
7f9c0df8b5c5,7f9c0df8b5c6,7f99b3497600,15927,15929,1
7f9c0df8e222,7f9c0df8e22d,7f99c379cd40,16069,16071,1
7f9c12c17c44,7f9c0e132741,7f99b3498700,3680,16138,12457
7f9c0d8f3d5e,7f9c0e164379,7f99b3498700,2056,16201,14144
7f9c0e164337,7f9c0e164337,7f9c0f6f1f40,16222,16256,33
7f9c12c17c44,7f9c0e1642b0,7f99b3498700,3680,16684,13003
7f9c12c17c44,7f9c0e1646a7,7f99b3498700,3680,16704,13023
7f9c0e377509,7f9c0e378072,7f9c0f99d780,11564,16757,5192
7f9c0e2ce268,7f9c0e2ce23c,7f99b3497480,17148,17251,102
7f9c0e2ce268,7f9c0e2ce23d,7f99b3497480,17148,17253,104
7f9c0e1646d7,7f9c0e1646e6,7f9c0f6d9480,17262,17265,2
7f9c0e2c3d85,7f9c0e2c3d85,7f9c0f9822c0,16964,17446,481
7f9c0e2c3d91,7f9c0e2c3d91,7f9c0f9b68c0,16968,17450,481
7f9c0d8efe6d,7f9c0e2ce220,7f99b3498700,12512,17562,5049
7f9c0e37751a,7f9c0e378091,7f9c0fa24c00,14148,17740,3591
7f9c0e37751a,7f9c0e37809a,7f9c0fa24c00,14148,17743,3594
7f9c0e1646f1,7f9c0e164709,7f9c102db000,17267,17756,488
7f9c0e164734,7f9c0e164734,7f9c102d0b80,17769,17893,123
7f9c0d8f3d5e,7f9c0e13211e,7f99b3498700,2056,18324,16267
7f9c12c9b736,7f9c12c9b745,7f99b3497440,18791,18796,4
7f9c0e12d770,7f9c0e12d771,7f99b3497440,18799,18801,1
7f9c0b08d960,7f9c0b08d960,7f9c0f57af80,18367,18860,492
7f9c12c9b736,7f9c12c9b736,7f99b3497440,18869,19265,395
7f9c12c670cb,7f9c0e12d759,7f99b3497440,19272,19275,2
7f9c0d8efe6d,7f9c0e20dec0,7f99b3498700,12512,19433,6920
7f9c0d8efe6d,7f9c0e229a8e,7f99b3498700,12512,19506,6993
7f9c0e229d48,7f9c0e229d48,7f9c0eab5b40,19641,20065,423
7f9c0e229d3b,7f9c0e229d3b,7f99b3497000,20062,20072,9
7f9c0e211ae4,7f9c0e211aeb,7f99b34971c0,20236,20238,1
7f9c0e211b00,7f9c0e211b08,7f99b34971c0,20271,20273,1
7f9c0e211b23,7f9c0e211b00,7f99b34971c0,20315,20367,51
7f9c0e211b1e,7f9c0e211b1e,7f9c0eab5b40,20314,20372,57
7f9c0e211b23,7f9c0e211b23,7f99b34971c0,20373,20385,11
7f9c0e211b3f,7f9c0e211b40,7f99b3496fc0,20508,20510,1
7f9c0e211b44,7f9c0e211b46,7f99b3497000,20514,20516,1
7f9c0e211b48,7f9c0e211b49,7f99b3497000,20518,20520,1
7f9c12c17c44,7f9c0e2292f6,7f99b3498700,3680,20578,16897
7f9c0e211b1e,7f9c0e22930e,7f9c0eab5b40,20314,20583,268
7f9c0e211ae0,7f9c0e2293b8,7f99b34970c0,20235,20599,363
7f9c0e211ae0,7f9c0bca17b0,7f99b34970c0,20235,20651,415
7f9c0bca17d9,7f9c0e2293ea,7f99b34970c0,20674,20684,9
7f9c0e2293dc,7f9c0e2296d0,7f99b3496f40,20681,21107,425
7f9c0d8f3d5e,7f9c0e216590,7f99b3498700,2056,21166,19109
7f9c0e21658c,7f9c0e2165cb,7f99b34971c0,21165,21182,16
7f9c12bc5bf6,7f9c0e216600,7f99b3498700,832,21775,20942
7f9c0e2165fc,7f9c0e216612,7f99b3496f00,21774,21780,5
7f9c0e216613,7f9c0e216615,7f99b3496f00,21782,21784,1
7f9c0e216617,7f9c0e216619,7f99b3496f00,21786,21788,1
7f9c12bc5bf6,7f9c0e22937b,7f99b3498700,832,21871,21038
7f9c0e229377,7f9c0e229392,7f99b3496fc0,21870,21876,5
7f9c0e229d1e,7f9c0e229395,7f99b3497000,19601,21880,2278
7f9c0e229397,7f9c0e229399,7f99b3497000,21882,21884,1
7f9c0e22939a,7f9c0e229d3b,7f99b3497000,21886,21928,41
7f9c0e229393,7f9c0e211b3f,7f99b3496fc0,21878,21983,104
7f9c0e211b44,7f9c0e211b48,7f99b3497000,21989,21993,3
7f9c0e211ae0,7f9c0e211ae0,7f99b34970c0,21960,22062,101
7f9c0e211ae4,7f9c0e211ae4,7f99b34971c0,21961,22063,101
7f9c0e211b42,7f9c0e211b42,7f99b3496fc0,21987,22089,101
7f9c0e229e01,7f9c0e211b44,7f99b3497000,21998,22091,92
7f9c0e211b48,7f9c0e211b49,7f99b3497000,22122,22124,1
7f9c12bc5bf6,7f9c0e229e1b,7f99b3498700,832,22128,21295
7f9c0e229e17,7f9c0e229e2e,7f99b3497100,22127,22132,4
7f9c0e229e2f,7f9c0e229e31,7f99b3497100,22134,22136,1
7f9c0e229e33,7f9c0e229e35,7f99b3497100,22138,22140,1
7f9c0e229e37,7f9c0e229e38,7f99b3497140,22142,22144,1
7f9c0e211ae4,7f9c0e20df5f,7f99b34971c0,21961,22148,186
7f9c0e211ae4,7f9c0e20df66,7f99b34971c0,21961,22149,187
7f9c0d8efe6d,7f9c0b76f793,7f99b3498700,12512,22204,9691
7f9c0e12d75a,7f9c0b76f7c0,7f99b3497440,19277,22216,2938
7f9c12d0e777,7f9c12d0e777,7f99b3497200,22714,22722,7
7f9c12d0e777,7f9c12d0e77c,7f99b3497200,22714,22723,8
7f9c12d0e787,7f9c0b76f836,7f99b3497100,22726,22729,2
7f9c0e12d75a,7f9c0b76f83a,7f99b3497440,19277,22730,3452
7f9c12bc5bf6,7f9c0b76f7e6,7f99b3498700,832,22770,21937
7f9c0b76f7e2,7f9c0b76f7f5,7f99b3497100,22769,22774,4
7f9c0b76f7f6,7f9c0b76f7f8,7f99b3497100,22776,22778,1
7f9c0b76f7fa,7f9c0b76f7fb,7f99b3497140,22780,22782,1
7f9c12bc5bf6,7f9c0e20df9b,7f99b3498700,832,22927,22094
7f9c0e20df97,7f9c0e20dfb1,7f99b3497400,22926,22932,5
7f9c0e20dfb2,7f9c0e20dfb4,7f99b3497400,22934,22936,1
7f9c0e12d75a,7f9c0e20dfb6,7f99b3497440,19277,22938,3660
7f9c0e12d75a,7f9c0e20dfb8,7f99b3497440,19277,22940,3662
7f9c0e12d75a,7f9c0e20dfba,7f99b3497440,19277,22942,3664
7f9c0e12d75a,7f9c0e20dfbb,7f99b3497440,19277,22944,3666
7f9c0e1321f5,7f9c0e1321f5,7f9c0f580780,23100,23515,414
7f9c0e2ce261,7f9c0e2ce268,7f99b3497400,23529,23531,1
7f9c0d8f3d5e,7f9c0e2ce220,7f99b3498700,2056,23546,21489
7f9c0bca17dd,7f9c0e13219d,7f99b3497440,20676,23570,2893
7f9c0e3780a6,7f9c0e132230,7f99b3497480,23058,23654,595
7f9c0e12d75a,7f9c0e1321bd,7f99b3497440,19277,23693,4415
7f9c0e3780a6,7f9c0e1321d4,7f99b3497480,23058,23699,640
7f9c0d8f3d5e,7f9c0e1321d8,7f99b3498700,2056,23700,21643
7f9c0e3780a6,7f9c0e1321e7,7f99b3497480,23058,23704,645
7f9c0e3780a6,7f9c0e1321e8,7f99b3497480,23058,23706,647
7f9c0e3780a6,7f9c0e1321ea,7f99b3497480,23058,23708,649
7f9c0e3780a6,7f9c0e1321eb,7f99b3497480,23058,23710,651
7f9c0e2ce261,7f9c0e16473d,7f99b34974c0,17146,23713,6566
7f9c0e164721,7f9c0e164749,7f9c102db000,17762,23716,5953
7f9c0e3780a6,7f9c0e164688,7f99b3497480,23058,23873,814
7f9c0e3780a6,7f9c0e12d770,7f99b3497480,23058,23946,887
7f9c0e3780a6,7f9c0e12d771,7f99b3497480,23058,23948,889
7f9c0e164630,7f9c0e164787,7f99b34974c0,23763,23956,192
7f9c0d8efe6d,7f9c0e16478b,7f99b3498700,12512,23957,11444
7f9c0e16479a,7f9c0e16479b,7f99b3497500,23961,23963,1
7f9c0e16479d,7f9c0e16479f,7f99b3497500,23965,23967,1
7f9c0e1647a1,7f9c0e1647a2,7f99b3497500,23969,23971,1
7f9c0e1644c0,7f9c0e1642c8,7f99b34985c0,16158,23975,7816
7f9c0e1642c4,7f9c0e1642f2,7f99b3497500,23974,24060,85
7f9c0d8efe6d,7f9c0e1642f6,7f99b3498700,12512,24061,11548
7f9c0e164305,7f9c0e164306,7f99b3497540,24065,24067,1
7f9c0e164307,7f9c0e164357,7f99b3497540,24069,24072,2
7f9c0e164358,7f9c0e16435a,7f99b3497540,24074,24076,1
7f9c0e1643a8,7f9c0e1643b0,7f99b3497580,24084,24087,2
7f9c0b08f5c0,7f9c0b08f5c0,7f9c0f57bdc0,14092,24119,10026
7f9c0e37751a,7f9c0e37751a,7f9c0fa24c00,14148,24175,10026
7f9c0e164630,7f9c0e2ce261,7f99b34974c0,23763,24564,800
