pc1,pc2,cacheline,op_num1,op_num2,distance
7f7180c8f7fd,7f7180b4cf13,7fff1ea3f180,8970,11248,2277
7f7180c8f7fd,7f7180b4cf15,7fff1ea3f180,8970,11250,2279
7f7180b4cf17,7f7180b4cf19,7fff1ea3f1c0,11252,11254,1
7f717d421f2d,7f717d421f2f,7fff1ea3f1c0,11342,11344,1
7f717d421f31,7f717d421f33,7fff1ea3f1c0,11346,11348,1
7f717d16cf34,7f717d16cf34,7f717d85b900,8343,11359,3015
7f7180c8b045,7f7180b4cec5,7f717d725180,10989,11379,389
7f7180c8b045,7f7180c8f6f5,7f717d725180,10989,11400,410
7f7180c8f7fd,7f7180c8f7fd,7fff1ea3f180,8970,11409,2438
7f717d421f34,7f7180b4cf17,7fff1ea3f1c0,11350,11437,86
7f717d421f2d,7f717d421f31,7fff1ea3f1c0,11447,11451,3
7f7180bea0be,7f7180b9d851,7f717e172ec0,8296,11564,3267
7f7180ba16f0,7f7180b9d861,7f717e069fc0,11516,11567,50
7f7180ba16fc,7f7180b9d89a,7f7180cf2d40,11520,11581,60
7f7180ba1703,7f7180b9d8a4,7f717e172dc0,11521,11583,61
7f7180b9d8b5,7f7180b9d8d5,7f7180cf32c0,11588,11597,8
7f7180b9d98d,7f7180b9d98e,7fff1ea3f1c0,12069,12071,1
7f7180b9d98f,7f7180b9d991,7fff1ea3f1c0,12073,12075,1
7f7180b9d993,7f7180b9d995,7fff1ea3f1c0,12077,12079,1
7f7180b9d997,7f717d4a23f6,7fff1ea3f1c0,12081,12149,67
7f7180b9d997,7f717d4a23f7,7fff1ea3f1c0,12081,12151,69
7f7180b9d97a,7f717d42f19c,7f717e172ec0,12065,12198,132
7f7180b9d97a,7f717d5775be,7f717e172ec0,12065,12712,646
7fff1eb7ca3d,7fff1eb7ca4a,7fff1eb78080,12867,12870,2
7fff1eb7ca61,7fff1eb7ca68,7fff1eb78080,12901,12902,0
7fff1eb7ca6f,7fff1eb7ca84,7fff1eb78080,12903,12909,5
7fff1eb7ca8a,7fff1eb7ca91,7fff1eb78080,12910,12911,0
7fff1eb7cad7,7fff1eb7cad8,7fff1ea3f180,13040,13042,1
7fff1eb7cada,7fff1eb7cadb,7fff1ea3f180,13044,13046,1
7f717d5775d6,7f717d5775e7,7fff1ea3f180,13049,13052,2
7f7180b9d975,7f717d5775eb,7fff1ea3f180,12064,13054,989
7f7180b9d97a,7f717d5775ef,7f717e172ec0,12065,13055,989
7f7180b9d997,7f717d5775fa,7fff1ea3f1c0,12081,13058,976
7f7180b9d997,7f717d5775fb,7fff1ea3f1c0,12081,13060,978
7fff1eb7c6f1,7f7181c0b58c,7fff1ea3f140,12895,13295,399
7fff1eb7c6f1,7f71815beab9,7fff1ea3f140,12895,13302,406
7f7181c0b584,7f718157f39f,7f71816b0940,13291,13310,18
7f7181c07d46,7f7181c07d55,7f717d8cf9c0,13793,13797,3
7f7181c07d49,7f7181c07d9d,7f717e173180,13794,13815,20
7f7181c07daf,7f7181c07db0,7fff1ea3f100,13820,13822,1
7fff1eb7c6f1,7f7181c07db3,7fff1ea3f140,12895,13826,930
7fff1eb7c6f1,7f7181c07db5,7fff1ea3f140,12895,13828,932
7fff1eb7c6f1,7f7181c07db7,7fff1ea3f140,12895,13830,934
7fff1eb7c6f1,7f7181c07db9,7fff1ea3f140,12895,13832,936
7fff1eb7c6f1,7f71815bea39,7fff1ea3f140,12895,13839,943
7f718157f3ab,7f718157f3b7,7f71816b0940,13842,13845,2
7f7181c07d5e,7f7181c08b6e,7f717d8cf9c0,13801,14347,545
7f7181c019e3,7f7181c08b71,7f717e173180,1545,14348,12802
7f7181c07d5e,7f7181c08b79,7f717d8cf9c0,13801,14349,547
7f7181c07d5e,7f7181c08c46,7f717d8cf9c0,13801,14380,578
7f7181c07d5e,7f7181c08c55,7f717d8cf9c0,13801,14386,584
7f7181c07d5e,7f7181c08c67,7f717d8cf9c0,13801,14393,591
7f7181c08bda,7f7181c08bdb,7fff1ea3f140,14426,14428,1
7f7181c08bdc,7f71815bea59,7fff1ea3f140,14430,14437,6
7f718157f3cb,7f718157f3cd,7fff1ea3f180,14444,14446,1
7f7181c0b584,7f718157e29f,7f71816b0900,14943,14959,15
7f718157f3ca,7f718157e2b4,7fff1ea3f140,14442,14964,521
7f7181c07d46,7f7181c07d5e,7f717d8cfe80,15173,15181,7
7f7181c07db1,7f7181c07daf,7fff1ea3f100,13824,15198,1373
7f718157f3ca,7f7181c07db1,7fff1ea3f140,14442,15202,759
7f718157f3ca,7f71815bea39,7fff1ea3f140,14442,15217,774
7f71814547b0,7f71814547b0,7f71816abac0,13925,15381,1455
7f718157f3ca,7f7181c08bda,7fff1ea3f140,14442,15426,983
7f718157f3ca,7f7181c08bdc,7fff1ea3f140,14442,15430,987
7f718157f3ca,7f71815bea59,7fff1ea3f140,14442,15437,994
7f7180b9d975,7f718157e300,7fff1ea3f180,12064,15442,3377
7f7180b9d975,7f718157e301,7fff1ea3f180,12064,15444,3379
7f7180b9d975,7f718157e303,7fff1ea3f180,12064,15446,3381
7f7181454650,7f7181454650,7f71816aba00,13923,15941,2017
7f7181c07d5e,7f7181c07d46,7f717d8cf9c0,13801,15990,2188
7f7181c07d49,7f7181c07d49,7f717e173180,15174,15991,816
7f7181c0b584,7f718157f3ab,7f71816b0940,15944,16037,92
7f7181c08c4a,7f7181c08c4a,7f717d8cfa00,14382,16073,1690
7f718157f3ca,7f718157f3ca,7fff1ea3f140,14442,16110,1667
7f718157f3ca,7f718157f3cb,7fff1ea3f140,14442,16112,1669
7f718157f802,7f718157f6bb,7f71816ace40,14451,16119,1667
7f718157f6ce,7f718157f6cf,7fff1ea3f180,16125,16127,1
7f718157f395,7f7181c0b584,7f71816b0900,15960,16309,348
7f718157f395,7f718157e42d,7f71816b0900,15960,16325,364
7f718157f395,7f71815beae4,7f71816b0900,15960,16369,408
7f7180b9d97a,7f7181c0acc3,7f717e172ec0,12065,16761,4695
7f7181c0accf,7f7181c0ace1,7f717e1731c0,16763,16768,4
7f718157f3ca,7f7181c0acf1,7fff1ea3f140,14442,16774,2331
7f718157f3ca,7f718157e44e,7fff1ea3f140,14442,16781,2338
7f718157f3ca,7f718157e450,7fff1ea3f140,14442,16783,2340
7f7180b9d975,7f718157e4c6,7fff1ea3f180,12064,16792,4727
7f7180b9d975,7f718157e4c7,7fff1ea3f180,12064,16794,4729
7f718157db6d,7f718157ffd2,7f717e172ec0,16851,16933,81
7f7180b9d97a,7f7180b9bc44,7f717e172ec0,12065,17896,5830
7f7180beb0cb,7f7180b9bc4d,7fff1ea3f0c0,17394,17897,502
7f718157ed51,7f718157ed55,7f717d8cfec0,18011,18012,0
7f718157ed64,7f718157ed86,7f717d8cfec0,18017,18026,8
7f718157e6a0,7f718157e6a4,7f717d8cfec0,18085,18086,0
7f718157e75a,7f718157e75b,7fff1ea3f080,18487,18489,1
7f718157e75c,7f718157e75e,7fff1ea3f080,18491,18493,1
7f718157ede0,7f718157ede7,7f717d8cfec0,18580,18582,1
7f7180c92762,7f7180c92766,7fff1ea3f100,19075,19076,0
7f718157edf2,7f718157edfb,7f717d8cfec0,19082,19086,3
7f718157ee03,7f718157ee04,7fff1ea3f0c0,19090,19092,1
7f718157ee05,7f718157ee07,7fff1ea3f0c0,19094,19096,1
7f7181c07db1,7f7181580028,7fff1ea3f100,13824,19101,5276
7f7180bea0be,7f718158002d,7f717e172ec0,40,19102,19061
7f7181c07db1,7f718158003c,7fff1ea3f100,13824,19106,5281
7f7181c07db1,7f718158003d,7fff1ea3f100,13824,19108,5283
7f7181c07db1,7f718158003f,7fff1ea3f100,13824,19110,5285
7f718157eb44,7f718157eb54,7f717d8cfec0,19156,19201,44
7f718157eb48,7f718157eb66,7fff1ea3f100,19157,19204,46
7fff1eb7c6f1,7f718157eba7,7fff1ea3f140,12895,19209,6313
7fff1eb7c6f1,7f718157eba8,7fff1ea3f140,12895,19211,6315
7fff1eb7c6f1,7f718157eba9,7fff1ea3f140,12895,19213,6317
7fff1eb7c6f1,7f718157ebab,7fff1ea3f140,12895,19215,6319
7fff1eb7c6f1,7f718157dbbc,7fff1ea3f140,12895,19303,6407
7f718157dbb4,7f718157dbc3,7f717d8d00c0,19300,19305,4
7f718157db69,7f718157d8e1,7f717d8d00c0,16850,19372,2521
7f718157d8d4,7f718157d8eb,7f717d8d0100,19369,19375,5
7f718157d909,7f718157d910,7f717d8d0100,19400,19403,2
7f7181454830,7f7181454870,7f71816abb00,18625,19488,862
7fff1eb7cbee,7fff1eb7cbfc,7fff1eb78080,19572,19575,2
7fff1eb7cc08,7fff1eb7cc08,7fff1ea3f100,19579,19660,80
7f718157d91b,7f718157da0b,7f717d8d0100,19407,19663,255
7fff1eb7cc08,7f718157db10,7fff1ea3f100,19579,19862,282
7f718157db69,7f718157db69,7f717d8d00c0,16850,19895,3044
7f718157d8fc,7f718157d929,7f717d8d0080,19395,19902,506
7f718157da17,7f718157d930,7f717d8d0100,19753,19905,151
7f718157e2e6,7f718157da3e,7f717d8cfb00,15220,19988,4767
7f718157db6d,7f718157d45e,7f717e172ec0,19896,20232,335
7f718157d46e,7f718157d49f,7f717d8d0100,20235,20246,10
7f718157db69,7f718157d580,7f717d8d00c0,16850,20276,3425
7f718157db69,7f718157d4e2,7f717d8d00c0,16850,20444,3593
7f718157db69,7f718157d4e8,7f717d8d00c0,16850,20446,3595
7f718157d58d,7f718157d58d,7f717d8d01c0,20279,20501,221
7f718157da3a,7f718157f059,7f717d8d0080,19987,20538,550
7f718157db69,7f718157f070,7f717d8d00c0,16850,20545,3694
7f718157db69,7f718157f079,7f717d8d00c0,16850,20548,3697
7f7181557aa4,7f7181557aa4,7f71816acdc0,20727,20850,122
7f7181557ab0,7f7181557ab0,7f71816abc80,20730,20853,122
7f7181557ac5,7f7181557ac5,7f71816acd80,21146,21267,120
7f7181454410,7f7181454410,7f71816ab900,17477,21728,4250
7f7180ba1113,7f7180ba1113,7f7180cf2d40,22031,22073,41
7f7180ba111a,7f7180ba111a,7f717e172dc0,22032,22074,41
7f7180ba1128,7f7180ba1128,7f7180cf32c0,22035,22077,41
7f7180ba1186,7f7180ba118a,7fff1ea3f000,22173,22176,2
7f7180ba118b,7f7180ba118d,7fff1ea3f040,22178,22180,1
7f7180c92b9d,7f7181557c29,7fff1ea3f040,22345,22350,4
7f7181454230,7f7181454230,7f71816ab800,21568,22520,951
7f7180ba10f2,7f7180ba10f2,7f7180cf3b40,21992,22531,538
7f7180ba11e4,7f7180ba11e4,7f717d89d000,22148,22552,403
7f7180ba11f7,7f7180ba11f7,7f717d89d080,22153,22557,403
7f7181557c2b,7f7180ba118b,7fff1ea3f040,22352,22568,215
7f7181454080,7f7181454080,7f71816ab700,22229,22582,352
7f7180c92b9d,7f7181557c29,7fff1ea3f040,22595,22600,4
7f7181557c2b,7f718157e979,7fff1ea3f040,22602,22649,46
7f718157e97d,7f718157e97e,7fff1ea3f040,22652,22654,1
7f718157e982,7f718157e984,7fff1ea3f080,22658,22660,1
7f7180ba11fe,7f718157ec24,7f717e06ce80,22154,22801,646
7f718157e980,7f718157ec3e,7fff1ea3f040,22656,22808,151
7f718157ec28,7f718157ec5f,7f717e06ce80,22802,22814,11
7f718157ec63,7f718157ec7b,7f717e06ce80,22815,22821,5
7f718157e75a,7f718157e75c,7fff1ea3f040,22888,22892,3
7f718157e760,7f718157eca4,7fff1ea3f040,22896,22903,6
7f718157f1d3,7f718157eca5,7fff1ea3f080,22666,22905,238
7f718157e6a0,7f718157ef35,7f717e06ce80,22880,22961,80
7f718157ef39,7f718157ef42,7f717e06ce80,22962,22966,3
7f718157e75a,7f718157e760,7fff1ea3f040,23027,23035,7
7f718157e6a0,7f718157ef53,7f717e06ce80,23019,23040,20
7f718157eca7,7f718157ef5e,7fff1ea3f080,22907,23044,136
7f7180c92776,7f718157ef5f,7fff1ea3f080,19079,23046,3966
7f7180c92776,7f718157f0ba,7fff1ea3f080,19079,23052,3972
7f718157f1d8,7f718157f0bf,7f717d8d0080,22667,23146,478
7f71814546f0,7f71814546f0,7f71816aba40,15972,23197,7224
7f7180c92776,7f71815bea39,7fff1ea3f080,19079,23259,4179
7f718157da3a,7f718157f0e1,7f717d8d0080,19987,23268,3280
7f71814542b0,7f71814542b0,7f71816ab840,19385,23343,3957
7f7180ba1186,7f7180beb0cb,7fff1ea3f000,22563,23349,785
7f718157dd54,7f718157d8fc,7f717d8cfa80,23188,23353,164
7f718157d8d4,7f718157d909,7f717d8cfb00,23329,23358,28
7f718157d8d4,7f718157d91b,7f717d8cfb00,23329,23365,35
7f718157d8d4,7f718157da17,7f717d8cfb00,23329,23390,60
7f718157dd74,7f718157d929,7f717d8cfa80,15266,23395,8128
7f718157da3a,7f718157da3a,7f717d8d0080,19987,23401,3413
7f718157d46e,7f718157d4b3,7f717d8d0100,23427,23442,14
7f718157d8d4,7f718157d46e,7f717d8cfb00,23329,23479,149
7f718157da3a,7f718157f1c0,7f717d8d0080,19987,23542,3554
7f7180ba10e4,7f7180ba10e4,7f7180cf2ec0,21984,23591,1606
7f7180ba1186,7f7180c92b9d,7fff1ea3ef40,23692,23724,31
7f7181557c2b,7f7181557c2b,7fff1ea3ef80,23731,23861,129
7f718157e97d,7f718157e980,7fff1ea3ef80,23873,23877,3
7f718157dd74,7f718157f1d8,7f717d8cfa80,15266,23888,8621
7f718157ef57,7f718157ec28,7f717e06ce80,23041,23910,868
7f718157ef57,7f718157ec63,7f717e06ce80,23041,23923,881
7f718157ef57,7f718157e6a0,7f717e06ce80,23041,23950,908
7f718157e75a,7f718157e760,7fff1ea3f040,23958,23966,7
7f718157f0c8,7f718157eca7,7fff1ea3f080,23262,23977,714
7f718157ef57,7f718157ef39,7f717e06ce80,23041,23994,952
7f718157ef57,7f718157ef57,7f717e06ce80,23041,24036,994
7f718157dd74,7f718157dd54,7f717d8cfa80,15266,24053,8786
7f718157f0c8,7f718157f0c8,7fff1ea3f080,23262,24127,864
7f718157d8d4,7f718157d8d4,7f717d8cfb00,23329,24157,827
7f7180b9d97a,7f718157fc3d,7f717e172ec0,12065,24237,12171
7f718157eca5,7f718157eca7,7fff1ea3eec0,24359,24361,1
7f718157e75a,7f718157e75a,7fff1ea3ee80,24342,24490,147
7f718157ef5e,7f718157ef5f,7fff1ea3eec0,24507,24509,1
7f718157fc61,7f71814548a8,7f71816abd40,24367,24840,472
7f718157efd4,7f718157efd8,7f717e06d9c0,25067,25068,0
7f7180b4f2fb,7f718157eff9,7fff1ea3eec0,24943,25080,136
7f718157eff1,7f718157ebf4,7f717e06da00,25076,25127,50
7f718157ebfe,7f718157ec07,7f717e06d9c0,25131,25133,1
7f7180b4f2fb,7f718157ec0f,7fff1ea3eec0,24943,25136,192
7f7180b9d97a,7f718157fd02,7f717e172ec0,12065,25143,13077
7f7180b4f2fb,7f718157fd11,7fff1ea3eec0,24943,25146,202
7f718157fd1d,7f718157fd1e,7fff1ea3ef80,25148,25150,1
7f718157fd1f,7f718157fd21,7fff1ea3ef80,25152,25154,1
7f718157fd23,7f718157fd25,7fff1ea3ef80,25156,25158,1
7f718157fd27,7f718157eb48,7fff1ea3ef80,25160,25306,145
7f718157fd27,7f718157eb66,7fff1ea3ef80,25160,25352,191
7f718157f1d3,7f718157f143,7fff1ea3efc0,25191,25356,164
7f718157f06d,7f718157f148,7f717d8cfac0,23535,25357,1821
7f718157eb44,7f718157eb44,7f717e06d9c0,25305,25385,79
7f718157eaba,7f718157eac4,7f717e06d9c0,25405,25409,3
7f718157eac7,7f718157eacb,7f717e06d9c0,25410,25411,0
7f7180ba11fe,7f718157eaba,7f717e06d9c0,23687,25507,1819
7f7181557c78,7f7181557c78,7fff1ea3ef80,25568,25622,53
7f718157fcfa,7f7180ba1186,7fff1ea3ef40,25142,25778,635
7f718157eaf2,7f718157eb66,7fff1ea3ef80,25663,25822,158
7f7180ba11fe,7f718157eac7,7f717e06d9c0,23687,25844,2156
7f718157eaf2,7f718157eaf2,7fff1ea3ef80,25663,25863,199
7f7181557a74,7f7181557a74,7f71816acdc0,25708,25867,158
7f7181557a80,7f7181557a80,7f71816abd00,25711,25870,158
7f7180ba11fe,7f7180ba11fe,7f717e06d4c0,25773,25932,158
7f718157f1d3,7f718157f143,7fff1ea3efc0,25191,25985,793
7f7180ba10e4,7f7180ba10e4,7f7180cf2ec0,25897,26053,155
7f7180ba16f0,7f7180b9d8c2,7f717e06d9c0,26543,26599,55
7f7180b9db04,7f7180b9db04,7f717d89d080,12020,26611,14590
7f718157fcfa,7f7180b9d975,7fff1ea3ef40,25142,26616,1473
7f7180b9d97a,7f7180b9d97a,7f717e172ec0,12065,26617,14551
7f718157eaf2,7f7180b9d98d,7fff1ea3ef80,25663,26621,957
7f718157eaf2,7f7180b9d98f,7fff1ea3ef80,25663,26625,961
7f718157eaf2,7f7180b9d993,7fff1ea3ef80,25663,26629,965
7f718157eaf2,7f7180b9d995,7fff1ea3ef80,25663,26631,967
7f718157eaf2,7f7180b9d997,7fff1ea3ef80,25663,26633,969
7f718157f1d3,7f718157f15e,7fff1ea3efc0,25191,26638,1446
7f718157f15f,7f718157f160,7fff1ea3efc0,26640,26642,1
7f718157f162,7f718157f164,7fff1ea3efc0,26644,26646,1
7f718157f06d,7f718157d4f7,7f717d8cfac0,23535,26652,3116
7f718157f06d,7f718157d501,7f717d8cfac0,23535,26655,3119
7f718157eaf2,7f718157e97d,7fff1ea3ef80,25663,27010,1346
7f718157eaf2,7f718157e982,7fff1ea3ef80,25663,27016,1352
7f718157f166,7f718157f1d3,7fff1ea3efc0,26648,27024,375
7f718157db6d,7f718157c48b,7f717e172ec0,19896,27143,7246
7f7181548d94,7f71815487b4,7f717d8cfc00,27616,27632,15
7f71815484d7,7f71815484dd,7f718168a440,27708,27710,1
7f71815484d3,7f7181548560,7f717d8cfc00,27707,27795,87
7f718154a869,7f7181548480,7fff1ea3eec0,27664,27857,192
7f718154a864,7f718154858a,7f717d8cfc80,27662,27866,203
7f718154857e,7f7181548596,7f717d8cfc00,27863,27869,5
7f71815485a6,7f7181549df7,7f718168a440,27874,28081,206
7f7181549df4,7f7181549e34,7f717d8cfc00,28080,28130,49
7f7181549dfa,7f7181549e37,7fff1ea3eec0,28082,28131,48
7f718154a864,7f7181549e74,7f717d8cfc80,27662,28177,514
7f7181549dfa,7f7181549e78,7fff1ea3eec0,28082,28178,95
