Scarab gitrev: ca2a290
Scarab started at Mon Mar 31 01:37:05 2025

Initialized Ramulator. 
Op1 PC: 7ffff7da9ea9	 Op2 PC: 7ffff7da9ea9	 Op1 Cacheblock: 7ffff7dd5e80	 Op2 Cacheblock: 7ffff7dd5e80	 Op1 base reg: 4	Op2 base reg: 4	Op1 micro-op id: 122	Op2 micro-op id: 129	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc78ef	 Op2 PC: 7ffff7dc7b30	 Op1 Cacheblock: 7ffff7da89c0	 Op2 Cacheblock: 7ffff7da89c0	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 118574	Op2 micro-op id: 360110	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc78ef	 Op2 PC: 7ffff7dc7b6f	 Op1 Cacheblock: 7ffff7da89c0	 Op2 Cacheblock: 7ffff7da89c0	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 118574	Op2 micro-op id: 360121	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc7b6a	 Op2 PC: 7ffff7dc7bb0	 Op1 Cacheblock: 7ffff71cd9c0	 Op2 Cacheblock: 7ffff71cd9c0	 Op1 base reg: 6	Op2 base reg: 6	Op1 micro-op id: 360120	Op2 micro-op id: 360136	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc8144	 Op2 PC: 7ffff7dc7bb5	 Op1 Cacheblock: 7ffff7da89c0	 Op2 Cacheblock: 7ffff7da89c0	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 36002	Op2 micro-op id: 360137	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc8a24	 Op2 PC: 7ffff7dc8a24	 Op1 Cacheblock: 7ffff3db4200	 Op2 Cacheblock: 7ffff3db4200	 Op1 base reg: 6	Op2 base reg: 6	Op1 micro-op id: 360220	Op2 micro-op id: 360251	Op1 mem size: 0	Op2 mem size: 0	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7dc8a28	 Op2 PC: 7ffff7dc8a28	 Op1 Cacheblock: 7ffff71cd980	 Op2 Cacheblock: 7ffff71cd980	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 360221	Op2 micro-op id: 360252	Op1 mem size: 0	Op2 mem size: 0	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7dbabd1	 Op2 PC: 7ffff7dbabd1	 Op1 Cacheblock: 7ffff7dd7000	 Op2 Cacheblock: 7ffff7dd7000	 Op1 base reg: 2	Op2 base reg: 2	Op1 micro-op id: 360231	Op2 micro-op id: 360262	Op1 mem size: 0	Op2 mem size: 0	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7dc7b08	 Op2 PC: 7ffff7dc7b08	 Op1 Cacheblock: 7ffff71cd980	 Op2 Cacheblock: 7ffff71cd980	 Op1 base reg: 6	Op2 base reg: 6	Op1 micro-op id: 360100	Op2 micro-op id: 360296	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dcac86	 Op2 PC: 7ffff7dcac86	 Op1 Cacheblock: 7ffff71cd9c0	 Op2 Cacheblock: 7ffff71cd9c0	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 359122	Op2 micro-op id: 360499	Op1 mem size: 0	Op2 mem size: 0	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7dc7d84	 Op2 PC: 7ffff7dc7d84	 Op1 Cacheblock: 7ffff7dd7700	 Op2 Cacheblock: 7ffff7dd7700	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 361357	Op2 micro-op id: 361524	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc7d88	 Op2 PC: 7ffff7dc7d88	 Op1 Cacheblock: 7ffff71b2640	 Op2 Cacheblock: 7ffff71b2640	 Op1 base reg: 6	Op2 base reg: 6	Op1 micro-op id: 361358	Op2 micro-op id: 361525	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc7b6a	 Op2 PC: 7ffff7dc7b6a	 Op1 Cacheblock: 7ffff71cd9c0	 Op2 Cacheblock: 7ffff71cd9c0	 Op1 base reg: 6	Op2 base reg: 6	Op1 micro-op id: 360316	Op2 micro-op id: 362386	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc7db0	 Op2 PC: 7ffff7dc7def	 Op1 Cacheblock: 7ffff7bbc980	 Op2 Cacheblock: 7ffff7bbc980	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 365702	Op2 micro-op id: 365713	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc7dea	 Op2 PC: 7ffff7dc7dea	 Op1 Cacheblock: 7ffff71b2680	 Op2 Cacheblock: 7ffff71b2680	 Op1 base reg: 6	Op2 base reg: 6	Op1 micro-op id: 365712	Op2 micro-op id: 366678	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc7db0	 Op2 PC: 7ffff7dc7db0	 Op1 Cacheblock: 7ffff7bbc980	 Op2 Cacheblock: 7ffff7bbc980	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 366668	Op2 micro-op id: 366918	Op1 mem size: 16	Op2 mem size: 16	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db2841	 Op2 PC: 7ffff7db2841	 Op1 Cacheblock: 7ffff7dd6040	 Op2 Cacheblock: 7ffff7dd6040	 Op1 base reg: 0	Op2 base reg: 0	Op1 micro-op id: 338498	Op2 micro-op id: 375877	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7db2bcb	 Op2 PC: 7ffff7db2bcb	 Op1 Cacheblock: 7ffff7dd7480	 Op2 Cacheblock: 7ffff7dd7480	 Op1 base reg: 3	Op2 base reg: 3	Op1 micro-op id: 338787	Op2 micro-op id: 375915	Op1 mem size: 1	Op2 mem size: 1	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db2bdd	 Op2 PC: 7ffff7db2bdd	 Op1 Cacheblock: 7ffff7dd7480	 Op2 Cacheblock: 7ffff7dd7480	 Op1 base reg: 3	Op2 base reg: 3	Op1 micro-op id: 338792	Op2 micro-op id: 375920	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1623	 Op2 PC: 7ffff7dc1623	 Op1 Cacheblock: 7ffff6fde840	 Op2 Cacheblock: 7ffff6fde840	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 378559	Op2 micro-op id: 378599	Op1 mem size: 1	Op2 mem size: 1	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc164d	 Op2 PC: 7ffff7dc164d	 Op1 Cacheblock: 7ffff796d940	 Op2 Cacheblock: 7ffff796d940	 Op1 base reg: 6	Op2 base reg: 6	Op1 micro-op id: 378572	Op2 micro-op id: 378612	Op1 mem size: 1	Op2 mem size: 1	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dafa0a	 Op2 PC: 7ffff7dafa0a	 Op1 Cacheblock: 7ffff7bbb540	 Op2 Cacheblock: 7ffff7bbb540	 Op1 base reg: 13	Op2 base reg: 13	Op1 micro-op id: 345221	Op2 micro-op id: 383081	Op1 mem size: 1	Op2 mem size: 1	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7daf9b2	 Op2 PC: 7ffff7daf9d6	 Op1 Cacheblock: 7ffff7bbbb00	 Op2 Cacheblock: 7ffff7bbbb00	 Op1 base reg: 13	Op2 base reg: 13	Op1 micro-op id: 383178	Op2 micro-op id: 383186	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db2539	 Op2 PC: 7ffff7db2539	 Op1 Cacheblock: 7fffffffbe80	 Op2 Cacheblock: 7fffffffbe80	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 383554	Op2 micro-op id: 383621	Op1 mem size: 0	Op2 mem size: 0	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7daf9f7	 Op2 PC: 7ffff7daf9f7	 Op1 Cacheblock: 7ffff7bbbb00	 Op2 Cacheblock: 7ffff7bbbb00	 Op1 base reg: 13	Op2 base reg: 13	Op1 micro-op id: 383306	Op2 micro-op id: 383636	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dbabf8	 Op2 PC: 7ffff7dbabf8	 Op1 Cacheblock: 7fffffffbac0	 Op2 Cacheblock: 7fffffffbac0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 384147	Op2 micro-op id: 384384	Op1 mem size: 0	Op2 mem size: 0	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7db2759	 Op2 PC: 7ffff7db2759	 Op1 Cacheblock: 7ffff7bbab40	 Op2 Cacheblock: 7ffff7bbab40	 Op1 base reg: 13	Op2 base reg: 13	Op1 micro-op id: 375874	Op2 micro-op id: 390825	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc166e	 Op2 PC: 7ffff7dc166e	 Op1 Cacheblock: 7fffffffba40	 Op2 Cacheblock: 7fffffffba40	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 393648	Op2 micro-op id: 393681	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7daf9c2	 Op2 PC: 7ffff7daf9c2	 Op1 Cacheblock: 7ffff7bbbb00	 Op2 Cacheblock: 7ffff7bbbb00	 Op1 base reg: 6	Op2 base reg: 6	Op1 micro-op id: 383180	Op2 micro-op id: 397150	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7daf9c7	 Op2 PC: 7ffff7daf9c7	 Op1 Cacheblock: 7ffff7bbba40	 Op2 Cacheblock: 7ffff7bbba40	 Op1 base reg: 13	Op2 base reg: 13	Op1 micro-op id: 383183	Op2 micro-op id: 397153	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db0cda	 Op2 PC: 7ffff7db0cda	 Op1 Cacheblock: 7fffffffba80	 Op2 Cacheblock: 7fffffffba80	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 391805	Op2 micro-op id: 413371	Op1 mem size: 0	Op2 mem size: 0	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7dcb3db	 Op2 PC: 7ffff7dcb3db	 Op1 Cacheblock: 7fffffffbf80	 Op2 Cacheblock: 7fffffffbf80	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 441638	Op2 micro-op id: 441713	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db7f48	 Op2 PC: 7ffff7db7bcb	 Op1 Cacheblock: 7fffffffc300	 Op2 Cacheblock: 7fffffffc300	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 184294	Op2 micro-op id: 441796	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db77bd	 Op2 PC: 7ffff7db7bd2	 Op1 Cacheblock: 7fffffffc240	 Op2 Cacheblock: 7fffffffc240	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 441756	Op2 micro-op id: 441797	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db77fd	 Op2 PC: 7ffff7db7bea	 Op1 Cacheblock: 7fffffffc240	 Op2 Cacheblock: 7fffffffc240	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 183642	Op2 micro-op id: 441884	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db7816	 Op2 PC: 7ffff7db7bfa	 Op1 Cacheblock: 7fffffffc280	 Op2 Cacheblock: 7fffffffc280	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 78963	Op2 micro-op id: 441888	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db79af	 Op2 PC: 7ffff7db7c37	 Op1 Cacheblock: 7fffffffc280	 Op2 Cacheblock: 7fffffffc280	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 116817	Op2 micro-op id: 442061	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db79af	 Op2 PC: 7ffff7db7c56	 Op1 Cacheblock: 7fffffffc280	 Op2 Cacheblock: 7fffffffc280	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 116817	Op2 micro-op id: 442140	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db79af	 Op2 PC: 7ffff7db7c5c	 Op1 Cacheblock: 7fffffffc280	 Op2 Cacheblock: 7fffffffc280	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 116817	Op2 micro-op id: 442141	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db7816	 Op2 PC: 7ffff7db7c6a	 Op1 Cacheblock: 7fffffffc280	 Op2 Cacheblock: 7fffffffc280	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 78963	Op2 micro-op id: 442144	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db7c90	 Op2 PC: 7ffff7db7c9d	 Op1 Cacheblock: 7fffffffc200	 Op2 Cacheblock: 7fffffffc200	 Op1 base reg: 16	Op2 base reg: 16	Op1 micro-op id: 442151	Op2 micro-op id: 442155	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db7ca8	 Op2 PC: 7ffff7db7c90	 Op1 Cacheblock: 7fffffffc200	 Op2 Cacheblock: 7fffffffc200	 Op1 base reg: 16	Op2 base reg: 16	Op1 micro-op id: 442159	Op2 micro-op id: 442322	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db7978	 Op2 PC: 7ffff7db7ca1	 Op1 Cacheblock: 7ffff7bbe600	 Op2 Cacheblock: 7ffff7bbe600	 Op1 base reg: 1	Op2 base reg: 1	Op1 micro-op id: 116721	Op2 micro-op id: 442327	Op1 mem size: 1	Op2 mem size: 1	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db7ca8	 Op2 PC: 7ffff7db7ca8	 Op1 Cacheblock: 7fffffffc1c0	 Op2 Cacheblock: 7fffffffc1c0	 Op1 base reg: 16	Op2 base reg: 16	Op1 micro-op id: 442341	Op2 micro-op id: 442352	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7db2812	 Op2 PC: 7ffff7db7cb1	 Op1 Cacheblock: 7ffff7dd5600	 Op2 Cacheblock: 7ffff7dd5600	 Op1 base reg: 0	Op2 base reg: 0	Op1 micro-op id: 105784	Op2 micro-op id: 442542	Op1 mem size: 1	Op2 mem size: 1	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffff7db7816	 Op2 PC: 7ffff7db7cbe	 Op1 Cacheblock: 7fffffffc280	 Op2 Cacheblock: 7fffffffc280	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 78963	Op2 micro-op id: 442614	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dcb3db	 Op2 PC: 7ffff7dcb4f6	 Op1 Cacheblock: 7fffffffbf80	 Op2 Cacheblock: 7fffffffbf80	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 441638	Op2 micro-op id: 442984	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc130d	 Op2 PC: 7ffff7dc130d	 Op1 Cacheblock: 7fffffffbf00	 Op2 Cacheblock: 7fffffffbf00	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 443097	Op2 micro-op id: 443137	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1334	 Op2 PC: 7ffff7dc1360	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 443284	Op2 micro-op id: 443295	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1392	 Op2 PC: 7ffff7dc1396	 Op1 Cacheblock: 7fffffffbf00	 Op2 Cacheblock: 7fffffffbf00	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 443310	Op2 micro-op id: 443311	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc136f	 Op2 PC: 7ffff7dc139d	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 443299	Op2 micro-op id: 443312	Op1 mem size: 1	Op2 mem size: 1	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1400	 Op2 PC: 7ffff7dc1400	 Op1 Cacheblock: 7ffff7bb8b80	 Op2 Cacheblock: 7ffff7bb8b80	 Op1 base reg: 1	Op2 base reg: 1	Op1 micro-op id: 443343	Op2 micro-op id: 443391	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc13a2	 Op2 PC: 7ffff7dc13a2	 Op1 Cacheblock: 7ffff7bb8c40	 Op2 Cacheblock: 7ffff7bb8c40	 Op1 base reg: 14	Op2 base reg: 14	Op1 micro-op id: 443313	Op2 micro-op id: 443694	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc137b	 Op2 PC: 7ffff7dc1414	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 443303	Op2 micro-op id: 443797	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dcb5ce	 Op2 PC: 7ffff7dcb4f6	 Op1 Cacheblock: 7fffffffbec0	 Op2 Cacheblock: 7fffffffbec0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 443280	Op2 micro-op id: 443940	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1331	 Op2 PC: 7ffff7dc1446	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 443283	Op2 micro-op id: 443944	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1442	 Op2 PC: 7ffff7dc1454	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 443943	Op2 micro-op id: 443947	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1458	 Op2 PC: 7ffff7dc145c	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 443948	Op2 micro-op id: 443949	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc14b2	 Op2 PC: 7ffff7dc14f6	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 444061	Op2 micro-op id: 444245	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc14a5	 Op2 PC: 7ffff7dc14f9	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 444058	Op2 micro-op id: 444246	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc14a5	 Op2 PC: 7ffff7dc1501	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 444058	Op2 micro-op id: 444248	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1368	 Op2 PC: 7ffff7dc1368	 Op1 Cacheblock: 7fffffffbec0	 Op2 Cacheblock: 7fffffffbec0	 Op1 base reg: 10	Op2 base reg: 10	Op1 micro-op id: 443297	Op2 micro-op id: 444290	Op1 mem size: 2	Op2 mem size: 2	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc14a5	 Op2 PC: 7ffff7dc137b	 Op1 Cacheblock: 7fffffffbf40	 Op2 Cacheblock: 7fffffffbf40	 Op1 base reg: 5	Op2 base reg: 5	Op1 micro-op id: 444058	Op2 micro-op id: 444296	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffff7dc1383	 Op2 PC: 7ffff7dc1383	 Op1 Cacheblock: 7ffff7bb8b80	 Op2 Cacheblock: 7ffff7bb8b80	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 443305	Op2 micro-op id: 444298	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
