Scarab gitrev: 3e29641
Scarab started at Tue Apr  8 05:34:02 2025

Initialized Ramulator. 
Op1 PC: 7fff6178486a, Op2 PC: 7fff61784872, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c9839, Op2 PC: 7f97f88c983e, Op1 Cacheline: 7fff61638c00, Op2 Cacheline: 7fff61638c00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c64b4, Op2 PC: 7f97f88c64b4, Op1 Cacheline: 7f97f88d8dc0, Op2 Cacheline: 7f97f88d8dc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbea6133, Op2 PC: 7f97fbd5aa3f, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbea6133, Op2 PC: 7f97f88c9855, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 16, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c988b, Op2 PC: 7f97f88c988b, Op1 Cacheline: 7fff61638c00, Op2 Cacheline: 7fff61638c00, Op1 Mem size: 16, Op2 Mem size: 16, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbe72b14, Op2 PC: 7f97fbe72b14, Op1 Cacheline: 7f97fbffa400, Op2 Cacheline: 7f97fbffa400, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc90654, Op2 PC: 7f97fbc90654, Op1 Cacheline: 7f97fbdc4ec0, Op2 Cacheline: 7f97fbdc4ec0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc9065b, Op2 PC: 7f97fbc9065b, Op1 Cacheline: 7f97fc8d7dc0, Op2 Cacheline: 7f97fc8d7dc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 1
Op1 PC: 7f97fc6ffa41, Op2 PC: 7f97fc6ffa43, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc70aa98, Op2 PC: 7f97fc6ff7ec, Op1 Cacheline: 7f97fc733f80, Op2 Cacheline: 7f97fc733f80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc6ffa1d, Op2 PC: 7f97fc6ff7f3, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 13
Op1 PC: 7f97fc6ffa1d, Op2 PC: 7f97fc6ff813, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 4, Op1 Base reg: 1, Op2 Base reg: 13
Op1 PC: 7f97fc6ff819, Op2 PC: 7f97fc6ff860, Op1 Cacheline: 7f97fc7343c0, Op2 Cacheline: 7f97fc7343c0, Op1 Mem size: 1, Op2 Mem size: 1, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fc6ff864, Op2 PC: 7f97fc6ff86c, Op1 Cacheline: 7f97fc7343c0, Op2 Cacheline: 7f97fc7343c0, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fc6ff819, Op2 PC: 7f97fc6ff864, Op1 Cacheline: 7f97fc7343c0, Op2 Cacheline: 7f97fc7343c0, Op1 Mem size: 1, Op2 Mem size: 4, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97f88c78f8, Op2 PC: 7f97fc6ff85b, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78f8, Op2 PC: 7f97fc6ff85c, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78f8, Op2 PC: 7f97fc6ff85d, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78f8, Op2 PC: 7f97fc6ff85f, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc6ffa37, Op2 PC: 7f97fc6ffa37, Op1 Cacheline: 7f97f8931b00, Op2 Cacheline: 7f97f8931b00, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 1, Op2 Base reg: 1
Op1 PC: 7f97fbc5045c, Op2 PC: 7f97fc6ffa41, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc70aa98, Op2 PC: 7f97fc708c5e, Op1 Cacheline: 7f97fc733f80, Op2 Cacheline: 7f97fc733f80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc708c65, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 2
Op1 PC: 7f97fbc4d882, Op2 PC: 7f97fbc50c74, Op1 Cacheline: 7f97fbdcc4c0, Op2 Cacheline: 7f97fbdcc4c0, Op1 Mem size: 4, Op2 Mem size: 1, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc50c9a, Op2 PC: 7f97fbc50c9a, Op1 Cacheline: 7f97fc6c87c0, Op2 Cacheline: 7f97fc6c87c0, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4ebc8, Op2 PC: 7f97fbc4c817, Op1 Cacheline: 7f97fbdc5c80, Op2 Cacheline: 7f97fbdc5c80, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 13
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4c89e, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4c8bb, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4c8d2, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 15
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4c714, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 7
Op1 PC: 7f97fbc4c840, Op2 PC: 7f97fbc4c71f, Op1 Cacheline: 7f97f8931b40, Op2 Cacheline: 7f97f8931b40, Op1 Mem size: 1, Op2 Mem size: 8, Op1 Base reg: 15, Op2 Base reg: 7
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fbc4c729, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 16, Op1 Base reg: 2, Op2 Base reg: 7
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fbc4c72e, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 7
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fbc4c732, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 7
Op1 PC: 7f97fbc4c92f, Op2 PC: 7f97fbc4c749, Op1 Cacheline: 7f97fbdc5cc0, Op2 Cacheline: 7f97fbdc5cc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 14, Op2 Base reg: 4
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fbc4c761, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 7
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c96e, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c79f, Op2 PC: 7f97fbc4c865, Op1 Cacheline: 7fff61638940, Op2 Cacheline: 7fff61638940, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c854, Op2 PC: 7f97fbc4c92f, Op1 Cacheline: 7f97fbdc5cc0, Op2 Cacheline: 7f97fbdc5cc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 14, Op2 Base reg: 14
Op1 PC: 7f97fbc4c743, Op2 PC: 7f97fbc4c743, Op1 Cacheline: 7f97f8931bc0, Op2 Cacheline: 7f97f8931bc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 1
Op1 PC: 7f97fbc4c79f, Op2 PC: 7f97fbc4c824, Op1 Cacheline: 7fff61638940, Op2 Cacheline: 7fff61638940, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c840, Op2 PC: 7f97fbc4c840, Op1 Cacheline: 7f97f8931b40, Op2 Cacheline: 7f97f8931b40, Op1 Mem size: 1, Op2 Mem size: 1, Op1 Base reg: 15, Op2 Base reg: 15
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c969, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c92f, Op2 PC: 7f97fbc4c854, Op1 Cacheline: 7f97fbdc5cc0, Op2 Cacheline: 7f97fbdc5cc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 14, Op2 Base reg: 14
Op1 PC: 7f97fbc4c79f, Op2 PC: 7f97fbc4c824, Op1 Cacheline: 7fff61638940, Op2 Cacheline: 7fff61638940, Op1 Mem size: 8, Op2 Mem size: 0, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c840, Op2 PC: 7f97fbc4c8e5, Op1 Cacheline: 7f97f8931b40, Op2 Cacheline: 7f97f8931b40, Op1 Mem size: 1, Op2 Mem size: 8, Op1 Base reg: 15, Op2 Base reg: 2
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4c8ee, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fbc4c79f, Op2 PC: 7f97fbc4c79f, Op1 Cacheline: 7fff61638940, Op2 Cacheline: 7fff61638940, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c969, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 0, Op2 Mem size: 0, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c79f, Op2 PC: 7f97fbc4c79f, Op1 Cacheline: 7fff61638940, Op2 Cacheline: 7fff61638940, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c91b, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 0, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c920, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 0, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c925, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 0, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c92a, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 0, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c79f, Op2 PC: 7f97fbc4c824, Op1 Cacheline: 7fff61638940, Op2 Cacheline: 7fff61638940, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c82f, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 0, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c830, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 0, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c969, Op2 PC: 7f97fbc4c831, Op1 Cacheline: 7fff61638980, Op2 Cacheline: 7fff61638980, Op1 Mem size: 0, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c833, Op2 PC: 7f97fbc4c835, Op1 Cacheline: 7fff616389c0, Op2 Cacheline: 7fff616389c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c837, Op2 PC: 7f97fbc4c839, Op1 Cacheline: 7fff616389c0, Op2 Cacheline: 7fff616389c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c92f, Op2 PC: 7f97fbc4ee93, Op1 Cacheline: 7f97fbdc5cc0, Op2 Cacheline: 7f97fbdc5cc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 14, Op2 Base reg: 2
Op1 PC: 7f97fbc4ee64, Op2 PC: 7f97fbc4eea0, Op1 Cacheline: 7f97fbdc53c0, Op2 Cacheline: 7f97fbdc53c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4ee5c, Op2 PC: 7f97fbc4eeb6, Op1 Cacheline: 7f97fc6c86c0, Op2 Cacheline: 7f97fc6c86c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 13, Op2 Base reg: 13
Op1 PC: 7f97fbc4d882, Op2 PC: 7f97fbc4eec5, Op1 Cacheline: 7f97fbdcc4c0, Op2 Cacheline: 7f97fbdcc4c0, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4eee3, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 4
Op1 PC: 7f97fbc4ef12, Op2 PC: 7f97fbc4ef29, Op1 Cacheline: 7f97f90ef3c0, Op2 Cacheline: 7f97f90ef3c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 11, Op2 Base reg: 11
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4ef39, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 4
Op1 PC: 7f97fbc4c92f, Op2 PC: 7f97fbc4ef3d, Op1 Cacheline: 7f97fbdc5cc0, Op2 Cacheline: 7f97fbdc5cc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 14, Op2 Base reg: 6
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4ef47, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 4
Op1 PC: 7f97fbc4f1ab, Op2 PC: 7f97fbc4f1bc, Op1 Cacheline: 7f97fbdc64c0, Op2 Cacheline: 7f97fbdc64c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fbc4f1cc, Op2 PC: 7f97fbc4f1e6, Op1 Cacheline: 7f97f90f0140, Op2 Cacheline: 7f97f90f0140, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 6
Op1 PC: 7f97fbc4efb7, Op2 PC: 7f97fbc4efc7, Op1 Cacheline: 7fff616389c0, Op2 Cacheline: 7fff616389c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4f231, Op2 PC: 7f97fbc4f253, Op1 Cacheline: 7fff61638a00, Op2 Cacheline: 7fff61638a00, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4efc0, Op2 PC: 7f97fbc4f26a, Op1 Cacheline: 7f97fbdc64c0, Op2 Cacheline: 7f97fbdc64c0, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fbc4f45a, Op2 PC: 7f97fbc4f2a8, Op1 Cacheline: 7f97fbdc64c0, Op2 Cacheline: 7f97fbdc64c0, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 4
Op1 PC: 7f97fbc503fe, Op2 PC: 7f97fbc4c770, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 7, Op2 Base reg: 7
Op1 PC: 7f97fbc4c76a, Op2 PC: 7f97fbc4c782, Op1 Cacheline: 7f97f90f0140, Op2 Cacheline: 7f97f90f0140, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 4, Op2 Base reg: 3
Op1 PC: 7f97fbc4f45a, Op2 PC: 7f97fbc4c788, Op1 Cacheline: 7f97fbdc64c0, Op2 Cacheline: 7f97fbdc64c0, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 1
Op1 PC: 7f97fbc4d810, Op2 PC: 7f97fbc4c793, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 1, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 7
Op1 PC: 7f97fbc4c79f, Op2 PC: 7f97fbc4f62f, Op1 Cacheline: 7fff616389c0, Op2 Cacheline: 7fff616389c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4f21b, Op2 PC: 7f97fbc4f63e, Op1 Cacheline: 7f97fbdc5cc0, Op2 Cacheline: 7f97fbdc5cc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fbc4f5fe, Op2 PC: 7f97fbc4f5fe, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 3, Op2 Base reg: 3
Op1 PC: 7f97fbc4f602, Op2 PC: 7f97fbc4f602, Op1 Cacheline: 7fff61638a00, Op2 Cacheline: 7fff61638a00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4f21b, Op2 PC: 7f97fbc4f654, Op1 Cacheline: 7f97fbdc5cc0, Op2 Cacheline: 7f97fbdc5cc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 1
Op1 PC: 7f97fbc4f5fe, Op2 PC: 7f97fbc4c714, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 0, Op1 Base reg: 3, Op2 Base reg: 7
Op1 PC: 7f97fbc4d882, Op2 PC: 7f97fbc4f6b6, Op1 Cacheline: 7f97fbdcc4c0, Op2 Cacheline: 7f97fbdcc4c0, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4f633, Op2 PC: 7f97fbc4c79f, Op1 Cacheline: 7fff616389c0, Op2 Cacheline: 7fff616389c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4f081, Op2 PC: 7f97fbc4f082, Op1 Cacheline: 7fff61638a80, Op2 Cacheline: 7fff61638a80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4f084, Op2 PC: 7f97fbc4f086, Op1 Cacheline: 7fff61638a80, Op2 Cacheline: 7fff61638a80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4f088, Op2 PC: 7f97fbc4f08a, Op1 Cacheline: 7fff61638a80, Op2 Cacheline: 7fff61638a80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4f5fe, Op2 PC: 7f97fbc4fd8f, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 3, Op2 Base reg: 13
Op1 PC: 7f97fbc4f5fe, Op2 PC: 7f97fbc4fdd1, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 3, Op2 Base reg: 13
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4d810, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 1, Op1 Base reg: 2, Op2 Base reg: 5
Op1 PC: 7f97fbc4d81a, Op2 PC: 7f97fbc4d81a, Op1 Cacheline: 7f97fc6c87c0, Op2 Cacheline: 7f97fc6c87c0, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4f21b, Op2 PC: 7f97fbc4d838, Op1 Cacheline: 7f97fbdc5cc0, Op2 Cacheline: 7f97fbdc5cc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 13
Op1 PC: 7f97fbc4ebc8, Op2 PC: 7f97fbc4d84b, Op1 Cacheline: 7f97fbdc5c80, Op2 Cacheline: 7f97fbdc5c80, Op1 Mem size: 4, Op2 Mem size: 1, Op1 Base reg: 2, Op2 Base reg: 13
Op1 PC: 7f97fbc4d874, Op2 PC: 7f97fbc4d874, Op1 Cacheline: 7f97fbdc6500, Op2 Cacheline: 7f97fbdc6500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 13, Op2 Base reg: 13
Op1 PC: 7f97fbc4d882, Op2 PC: 7f97fbc4d882, Op1 Cacheline: 7f97fbdcc4c0, Op2 Cacheline: 7f97fbdcc4c0, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4f5fe, Op2 PC: 7f97fbc4d890, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 1, Op1 Base reg: 3, Op2 Base reg: 5
Op1 PC: 7f97fbc4fdcb, Op2 PC: 7f97fbc4d8c4, Op1 Cacheline: 7f97f8931b80, Op2 Cacheline: 7f97f8931b80, Op1 Mem size: 8, Op2 Mem size: 1, Op1 Base reg: 15, Op2 Base reg: 15
Op1 PC: 7f97fbc4c743, Op2 PC: 7f97fbc4d8ed, Op1 Cacheline: 7f97f8931bc0, Op2 Cacheline: 7f97f8931bc0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 1
Op1 PC: 7f97fbc4d716, Op2 PC: 7f97fbc4d71f, Op1 Cacheline: 7f97fbdc53c0, Op2 Cacheline: 7f97fbdc53c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4d810, Op2 PC: 7f97fbc4d731, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 1, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fbc4d74b, Op2 PC: 7f97fbc4d74b, Op1 Cacheline: 7f97fbdcc500, Op2 Cacheline: 7f97fbdcc500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4de50, Op2 PC: 7f97fbc4de50, Op1 Cacheline: 7f97fb0f08c0, Op2 Cacheline: 7f97fb0f08c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 1
Op1 PC: 7f97fbc4d857, Op2 PC: 7f97fbc4d857, Op1 Cacheline: 7f97f8931b40, Op2 Cacheline: 7f97f8931b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 15, Op2 Base reg: 15
Op1 PC: 7fff61784869, Op2 PC: 7f97fbc4d92e, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 4, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4d81a, Op2 PC: 7f97fbc4d7ed, Op1 Cacheline: 7f97fc6c87c0, Op2 Cacheline: 7f97fc6c87c0, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4d810, Op2 PC: 7f97fbc4d75d, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 1, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 15
Op1 PC: 7f97fbc4d726, Op2 PC: 7f97fbc4d77d, Op1 Cacheline: 7f97fbdcc4c0, Op2 Cacheline: 7f97fbdcc4c0, Op1 Mem size: 8, Op2 Mem size: 4, Op1 Base reg: 0, Op2 Base reg: 0
