Core, 0
CORE_CUM_STREAM_TRAIN_HITS_10_total_pct,        9.471

CORE_CUM_STREAM_TRAIN_HITS_20_count,           551
CORE_CUM_STREAM_TRAIN_HITS_20_pct,        4.017
CORE_CUM_STREAM_TRAIN_HITS_20_total_count,           551
CORE_CUM_STREAM_TRAIN_HITS_20_total_pct,        4.017

CORE_CUM_STREAM_TRAIN_HITS_30_count,           422
CORE_CUM_STREAM_TRAIN_HITS_30_pct,        3.077
CORE_CUM_STREAM_TRAIN_HITS_30_total_count,           422
CORE_CUM_STREAM_TRAIN_HITS_30_total_pct,        3.077

CORE_CUM_STREAM_TRAIN_HITS_40_count,           217
CORE_CUM_STREAM_TRAIN_HITS_40_pct,        1.582
CORE_CUM_STREAM_TRAIN_HITS_40_total_count,           217
CORE_CUM_STREAM_TRAIN_HITS_40_total_pct,        1.582

CORE_CUM_STREAM_TRAIN_HITS_50_count,           216
CORE_CUM_STREAM_TRAIN_HITS_50_pct,        1.575
CORE_CUM_STREAM_TRAIN_HITS_50_total_count,           216
CORE_CUM_STREAM_TRAIN_HITS_50_total_pct,        1.575

CORE_CUM_STREAM_TRAIN_HITS_60_count,           190
CORE_CUM_STREAM_TRAIN_HITS_60_pct,        1.385
CORE_CUM_STREAM_TRAIN_HITS_60_total_count,           190
CORE_CUM_STREAM_TRAIN_HITS_60_total_pct,        1.385

CORE_CUM_STREAM_TRAIN_HITS_70_count,             0
CORE_CUM_STREAM_TRAIN_HITS_70_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_70_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_70_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_80_count,            88
CORE_CUM_STREAM_TRAIN_HITS_80_pct,        0.642
CORE_CUM_STREAM_TRAIN_HITS_80_total_count,            88
CORE_CUM_STREAM_TRAIN_HITS_80_total_pct,        0.642

CORE_CUM_STREAM_TRAIN_HITS_90_count,           588
CORE_CUM_STREAM_TRAIN_HITS_90_pct,        4.287
CORE_CUM_STREAM_TRAIN_HITS_90_total_count,           588
CORE_CUM_STREAM_TRAIN_HITS_90_total_pct,        4.287

CORE_CUM_STREAM_TRAIN_HITS_100_P_count,          7641
CORE_CUM_STREAM_TRAIN_HITS_100_P_pct,       55.713
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_count,          7641
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_pct,       55.713
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_count,         13715
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_count,         13715
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_mean,         6.50
CORE_CUM_STREAM_TRAIN_HITS_100_P_stddev,         5.90
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_mean,         6.50
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_stddev,         5.90

CORE_STREAM_TRAIN_CREATE_count,          5148
CORE_STREAM_TRAIN_CREATE_total_count,          5148



