Scarab gitrev: 6fed1ae
Scarab started at Mon Apr 21 21:36:59 2025

Initialized Ramulator. 
** Heartbeat:   1% -- { 1000003 } -- 0.00 KIPS (166.67 KIPS)
** Heartbeat:   2% -- { 2000005 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:   3% -- { 3000009 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:   4% -- { 4000011 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:   5% -- { 5000011 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:   6% -- { 6000015 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:   7% -- { 7000018 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:   8% -- { 8000020 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:   9% -- { 9000023 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  10% -- { 10000024 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  11% -- { 11000027 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  12% -- { 12000027 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  13% -- { 13000031 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  14% -- { 14000035 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  15% -- { 15000038 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  16% -- { 16000040 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  17% -- { 17000042 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  18% -- { 18000043 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  19% -- { 19000045 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  20% -- { 20000049 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  21% -- { 21000052 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  22% -- { 22000054 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  23% -- { 23000057 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  24% -- { 24000060 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  25% -- { 25000060 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  26% -- { 26000063 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  27% -- { 27000063 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  28% -- { 28000064 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  29% -- { 29000067 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  30% -- { 30000067 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  31% -- { 31000068 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  32% -- { 32000071 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  33% -- { 33000075 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  34% -- { 34000076 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  35% -- { 35000076 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  36% -- { 36000079 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  37% -- { 37000079 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  38% -- { 38000081 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  39% -- { 39000085 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  40% -- { 40000088 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  41% -- { 41000088 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  42% -- { 42000091 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  43% -- { 43000092 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  44% -- { 44000092 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  45% -- { 45000093 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  46% -- { 46000093 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  47% -- { 47000096 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  48% -- { 48000097 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  49% -- { 49000098 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  50% -- { 50000103 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  51% -- { 51000104 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  52% -- { 52000108 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  53% -- { 53000111 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  54% -- { 54000114 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  55% -- { 55000119 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  56% -- { 56000120 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  57% -- { 57000123 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  58% -- { 58000124 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  59% -- { 59000125 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  60% -- { 60000129 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  61% -- { 61000132 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  62% -- { 62000134 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  63% -- { 63000135 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  64% -- { 64000140 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  65% -- { 65000142 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  66% -- { 66000144 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  67% -- { 67000144 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  68% -- { 68000144 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  69% -- { 69000147 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  70% -- { 70000149 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  71% -- { 71000154 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  72% -- { 72000154 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  73% -- { 73000154 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  74% -- { 74000158 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  75% -- { 75000162 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  76% -- { 76000165 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  77% -- { 77000166 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  78% -- { 78000166 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  79% -- { 79000168 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  80% -- { 80000173 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  81% -- { 81000175 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  82% -- { 82000177 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  83% -- { 83000181 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  84% -- { 84000182 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  85% -- { 85000187 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  86% -- { 86000187 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  87% -- { 87000189 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  88% -- { 88000191 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  89% -- { 89000195 } -- 166.67 KIPS (166.67 KIPS)
** Heartbeat:  90% -- { 90000197 } -- 142.86 KIPS (166.36 KIPS)
** Heartbeat:  91% -- { 91000200 } -- 166.67 KIPS (166.36 KIPS)
** Heartbeat:  92% -- { 92000202 } -- 166.67 KIPS (166.37 KIPS)
** Heartbeat:  93% -- { 93000206 } -- 166.67 KIPS (166.37 KIPS)
** Heartbeat:  94% -- { 94000209 } -- 166.67 KIPS (166.37 KIPS)
** Heartbeat:  95% -- { 95000214 } -- 166.67 KIPS (166.38 KIPS)
** Heartbeat:  96% -- { 96000217 } -- 166.67 KIPS (166.38 KIPS)
** Heartbeat:  97% -- { 97000219 } -- 166.67 KIPS (166.38 KIPS)
** Heartbeat:  98% -- { 98000224 } -- 166.67 KIPS (166.38 KIPS)
** Heartbeat:  99% -- { 99000224 } -- 166.67 KIPS (166.39 KIPS)
** Core 0 Finished:    insts:100000001   cycles:26384925    time:8245289062500       -- 3.79 IPC (3.79 IPC) --  N/A  KIPS (166.39 KIPS)
Scarab finished at Mon Apr 21 21:47:00 2025

7f2f84dd0802, 0: 65.062079
7f2f84dd0803, 0: 66.175754
7f2f84dd0804, 0: 67.289428
7f2f84dd07fb, 0: 68.403103
7f2f84dd07c1, 0: 69.516778
7f2f84dd07c7, 0: 70.630461
7f2f84dd07bd, 0: 71.744145
7f2f84d89661, 0: 72.857828
7f2f84da6003, 0: 76.176555
7f2f84da5fb4, 0: 79.500717
7f2f84da5fa1, 0: 82.825654
7f2f84da5fef, 0: 86.150591
7f2f84da5fea, 0: 89.475527
7f2f84da5fad, 0: 92.800464
7f2f84da6010, 0: 96.125401
